neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_listings_count,instant_bookable,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month,price,city,bathrooms,amenities_count,occupancy_q1,occupancy_q2,occupancy_q3,occupancy_q4,occupancy_autumn,occupancy_spring,occupancy_summer,occupancy_winter,occupancy_rate,occupancy_weekday,occupancy_weekend,total_reviews,days_since_last_review,listing_age_days,reviews_last_6m
Recoletos,40.4237845,-3.6878103,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.83,1.0,within a day,250.0,1,0,13,43,318,30,1125,0,0,4.75,4.79,4.85,4.64,1.42,176.0,Madrid,1.0,24,0.0,0.0,0.1847826086956522,0.3260869565217391,0.5164835164835164,0.0,0.0,0.0,0.3315068493150684,0.1307692307692307,0.1238095238095238,,,,
Embajadores,40.409233787387485,-3.699554106436398,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.82,0.98,within an hour,1.0,1,6,22,38,38,1,365,25,25,4.08,3.84,4.12,3.92,2.73,59.0,Madrid,1.0,5,1.0,1.0,0.967391304347826,0.6195652173913043,0.5824175824175823,1.0,1.0,1.0,0.3315068493150684,0.89272030651341,0.903846153846154,,,,
Universidad,40.42423,-3.70664,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,1.0,0.95,within a few hours,1.0,0,3,7,37,153,4,120,275,31,4.94,4.95,4.92,4.88,2.06,88.0,Madrid,1.0,36,0.4777777777777777,0.3296703296703297,1.0,0.5108695652173914,0.7362637362637363,0.0,1.0,0.5888888888888889,0.3315068493150684,0.5823754789272031,0.5769230769230769,,,,
Goya,40.42794766255082,-3.676360372581077,Entire home,Entire home/apt,2,1.0,1.0,0.0,0.9,0.92,within an hour,1.0,0,17,47,77,78,1,1125,28,7,4.71,4.71,4.89,4.46,1.18,153.0,Madrid,1.0,21,1.0,1.0,0.8913043478260869,0.2608695652173913,0.2857142857142857,1.0,1.0,0.8555555555555556,0.3315068493150684,0.7846153846153846,0.7904761904761904,,,,
Embajadores,40.41037,-3.70268,Entire rental unit,Entire home/apt,2,1.0,2.0,0.0,1.0,0.97,Unknown,43.0,0,6,30,60,335,3,1125,232,28,4.75,4.72,4.92,4.69,2.95,101.0,Madrid,1.0,36,0.0,0.0,0.1521739130434782,0.1739130434782608,0.3296703296703297,0.0,0.0,0.0,0.3315068493150684,0.0804597701149425,0.0865384615384615,,,,
Marroquina,40.40721,-3.64994,Entire rental unit,Entire home/apt,8,4.0,5.0,1.0,1.0,0.99,within an hour,5.0,0,15,23,40,40,3,365,229,33,4.91,4.93,4.72,4.88,1.51,249.0,Madrid,2.0,24,1.0,1.0,0.8913043478260869,0.6739130434782609,0.6923076923076923,1.0,1.0,0.8666666666666667,0.3315068493150684,0.8692307692307693,0.9428571428571428,,,,
Cortes,40.41801164434059,-3.697350408210944,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,7.0,1,18,48,78,127,1,365,0,0,4.75,4.79,4.85,4.64,1.42,208.0,Madrid,1.0,32,0.6555555555555556,1.0,0.9239130434782608,0.0326086956521739,0.2857142857142857,1.0,1.0,0.3111111111111111,0.3315068493150684,0.6513409961685823,0.6538461538461539,,,,
Opañel,40.38773,-3.72278,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.8,0.84,within a day,1.0,0,13,43,73,73,2,30,120,28,4.8,4.86,4.65,4.72,2.74,36.0,Madrid,1.0,12,1.0,1.0,0.9347826086956522,0.2717391304347826,0.3296703296703297,1.0,1.0,0.8666666666666667,0.3315068493150684,0.7884615384615384,0.8285714285714285,,,,
Recoletos,40.42529,-3.68383,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,1.0,0.99,within an hour,46.0,1,6,14,14,14,5,1125,44,4,4.55,4.64,5.0,4.39,0.48,199.0,Madrid,1.0,31,1.0,1.0,0.9891304347826086,0.8586956521739131,0.8461538461538461,1.0,1.0,1.0,0.3315068493150684,0.9538461538461538,0.9809523809523808,,,,
Valdeacederas,40.46698,-3.69905,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.33,Unknown,1.0,0,0,0,0,256,30,730,2,0,5.0,4.5,5.0,5.0,0.07,59.0,Madrid,1.0,23,0.0,0.0,0.1847826086956522,1.0,0.8571428571428572,0.0,0.0,0.3444444444444444,0.3315068493150684,0.3,0.2952380952380952,,,,
Opañel,40.38966,-3.7278,Entire rental unit,Entire home/apt,4,3.0,1.0,0.0,0.78,0.33,within a few hours,1.0,0,3,6,36,311,1,365,0,0,4.75,4.79,4.85,4.64,1.42,93.0,Madrid,2.0,6,0.0,0.0,0.1521739130434782,0.4347826086956522,0.5934065934065934,0.0,0.0,0.0,0.3315068493150684,0.1423076923076923,0.1619047619047618,,,,
Mirasierra,40.4947,-3.71636,Entire home,Entire home/apt,12,6.0,9.0,0.0,1.0,1.0,within a few hours,1.0,1,30,33,49,315,30,365,17,0,5.0,5.0,4.88,4.94,0.63,305.0,Madrid,4.5,88,0.0555555555555555,0.0439560439560439,0.0,0.4456521739130434,0.4505494505494505,0.0434782608695651,0.0,0.0555555555555555,0.3315068493150684,0.1307692307692307,0.1523809523809524,,,,
San Diego,40.39223,-3.66978,Private room in rental unit,Private room,2,1.0,1.0,0.0,0.5,0.0,within a day,5.0,0,0,0,0,0,2,1125,3,0,4.33,4.33,4.67,4.33,0.03,42.0,Madrid,1.0,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3315068493150684,1.0,1.0,,,,
Cortes,40.4126227,-3.6969358,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,1.0,1,17,47,77,232,1,365,0,0,4.75,4.79,4.85,4.64,1.42,139.0,Madrid,1.0,4,0.6555555555555556,0.6703296703296704,0.1304347826086956,0.0108695652173913,0.1428571428571429,1.0,0.0,0.3111111111111111,0.3315068493150684,0.367816091954023,0.3557692307692307,,,,
Comillas,40.39541095288227,-3.714556485767281,Entire loft,Entire home/apt,4,1.0,2.0,1.0,1.0,0.92,within an hour,3.0,0,5,25,55,55,3,90,9,9,5.0,4.89,4.44,4.78,1.84,125.0,Madrid,2.0,37,1.0,1.0,1.0,0.4021739130434782,0.5274725274725275,1.0,1.0,0.8666666666666667,0.3315068493150684,0.8423076923076923,0.8666666666666667,,,,
Ventas,40.42534,-3.65413,Entire loft,Entire home/apt,4,0.0,2.0,1.0,1.0,0.98,within an hour,5.0,1,4,22,52,232,2,1125,328,64,4.91,4.92,4.78,4.86,3.6,73.0,Madrid,1.0,52,0.0,0.2197802197802197,0.9782608695652174,0.25,0.5604395604395604,0.0,0.8913043478260869,0.0,0.3315068493150684,0.3538461538461538,0.3904761904761904,,,,
Sol,40.41607,-3.70578,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,1.0,1.0,within an hour,1.0,1,3,9,21,261,1,365,102,30,4.71,4.75,4.94,4.68,1.15,154.0,Madrid,1.0,42,0.1666666666666666,0.0439560439560439,0.2717391304347826,0.6521739130434783,0.7032967032967032,0.0,0.1195652173913043,0.3222222222222222,0.3315068493150684,0.2873563218390804,0.2788461538461538,,,,
Guindalera,40.43499,-3.66486,Entire home,Entire home/apt,4,3.0,4.0,0.0,1.0,0.0,within a few hours,1.0,0,27,55,85,360,1,365,1,0,5.0,4.0,4.0,5.0,0.03,160.0,Madrid,1.5,36,0.0,0.0,0.0108695652173913,0.0434782608695651,0.0549450549450549,0.0,0.0,0.0,0.3315068493150684,0.0038461538461538,0.038095238095238,,,,
Embajadores,40.41191339333152,-3.705301700629343,Private room in rental unit,Private room,2,1.0,1.0,0.0,1.0,1.0,within an hour,1.0,1,0,0,0,106,1,365,5,5,4.8,5.0,4.8,4.6,1.5,67.0,Madrid,1.0,15,1.0,0.6703296703296704,0.1739130434782608,1.0,0.8461538461538461,1.0,0.0,1.0,0.3315068493150684,0.7088122605363985,0.7115384615384616,,,,
Estrella,40.41035,-3.66605,Entire rental unit,Entire home/apt,4,2.0,4.0,0.0,0.3,0.0,a few days or more,1.0,0,5,19,49,125,7,1125,15,0,5.0,4.93,4.93,4.87,0.21,120.0,Madrid,2.0,34,0.2333333333333332,1.0,0.9782608695652174,0.4130434782608695,0.5934065934065934,0.8586956521739131,1.0,0.1666666666666666,0.3315068493150684,0.6538461538461539,0.6666666666666667,,,,
Bellas Vistas,40.45078,-3.70839,Entire rental unit,Entire home/apt,5,2.0,3.0,0.0,1.0,1.0,within a few hours,7.0,1,3,6,36,311,30,365,10,5,4.6,4.9,4.2,4.5,0.46,120.0,Madrid,1.0,18,0.0,0.0,0.1739130434782608,0.4130434782608695,0.5934065934065934,0.0,0.0,0.0,0.3315068493150684,0.1532567049808428,0.1346153846153845,,,,
Embajadores,40.40986,-3.69801,Entire rental unit,Entire home/apt,3,2.0,2.0,0.0,0.05,0.0,a few days or more,100.0,0,0,0,14,289,30,180,0,0,4.75,4.79,4.85,4.64,1.42,55.0,Madrid,1.0,22,0.0,0.0,0.1739130434782608,0.6521739130434783,0.8351648351648352,0.0,0.0,0.0,0.3315068493150684,0.210727969348659,0.2019230769230768,,,,
Puerta del Angel,40.409265,-3.7393717,Entire rental unit,Entire home/apt,5,2.0,5.0,0.0,1.0,0.65,within a few hours,4.0,0,6,24,43,52,5,60,3,2,5.0,5.0,4.33,4.67,0.24,113.0,Madrid,1.0,15,1.0,1.0,0.9347826086956522,0.5,0.5934065934065934,1.0,1.0,0.8333333333333334,0.3315068493150684,0.8538461538461538,0.8666666666666667,,,,
Palacio,40.41225,-3.70788,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,27.0,1,2,10,30,136,1,30,231,51,4.7,4.83,4.92,4.69,3.13,122.0,Madrid,1.0,30,0.0333333333333333,0.945054945054945,0.9891304347826086,0.5326086956521738,0.8131868131868132,0.6630434782608696,0.9782608695652174,0.0444444444444444,0.3315068493150684,0.6168582375478927,0.6538461538461539,,,,
Pueblo Nuevo,40.42928827726374,-3.644625032786799,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,26.0,1,9,28,46,302,2,60,26,14,4.69,4.62,4.54,4.5,1.37,93.0,Madrid,1.0,39,0.0999999999999999,0.0329670329670329,0.1739130434782608,0.3804347826086957,0.4505494505494505,0.0217391304347825,0.0326086956521739,0.1888888888888888,0.3315068493150684,0.1538461538461538,0.219047619047619,,,,
Entrevías,40.38177123046872,-3.672305904328823,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.9,0.88,within a few hours,3.0,0,19,49,79,169,5,365,14,8,4.93,4.79,4.5,4.86,0.76,38.0,Madrid,1.0,23,0.2111111111111111,1.0,0.9347826086956522,0.0,0.2637362637362637,0.8695652173913043,1.0,0.0,0.3315068493150684,0.5346153846153846,0.5428571428571429,,,,
Sol,40.41905,-3.70553,Entire rental unit,Entire home/apt,2,0.0,1.0,0.0,1.0,1.0,within an hour,6.0,1,17,47,77,294,1,1125,86,34,4.64,4.58,4.87,4.48,4.12,36.0,Madrid,1.0,42,0.0,0.0,0.7717391304347826,0.0,0.2967032967032966,0.0,0.4782608695652174,0.0,0.3315068493150684,0.1954022988505747,0.1923076923076923,,,,
Concepción,40.43594617376879,-3.656078535367902,Private room in rental unit,Private room,2,1.0,1.0,0.0,0.0,0.5,a few days or more,2.0,0,29,59,89,364,30,365,1,1,1.0,1.0,3.0,1.0,0.09,50.0,Madrid,3.0,5,0.0,0.0,0.0108695652173913,0.0,0.0109890109890109,0.0,0.0,0.0,0.3315068493150684,0.0,0.0095238095238094,,,,
Palacio,40.41766,-3.70972,Shared room in hotel,Shared room,6,0.0,1.0,0.0,0.98,0.94,within an hour,11.0,0,0,0,0,250,1,7,6,6,4.67,4.67,4.83,4.83,1.32,19.0,Madrid,7.0,19,0.0777777777777777,0.0,0.1739130434782608,1.0,0.8461538461538461,0.0,0.0,0.4222222222222223,0.3315068493150684,0.318007662835249,0.3076923076923077,,,,
Fuente del Berro,40.425999247404846,-3.664170293857501,Private room in rental unit,Private room,3,1.0,2.0,0.0,0.98,0.98,within an hour,34.0,1,22,44,74,93,1,365,53,11,3.87,4.21,4.35,3.74,2.25,59.0,Madrid,2.0,39,1.0,1.0,0.8695652173913043,0.1195652173913043,0.3186813186813186,1.0,1.0,0.6555555555555556,0.3315068493150684,0.7384615384615385,0.7619047619047619,,,,
Sol,40.4150751903578,-3.707692026983642,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.43,0.22,a few days or more,1.0,0,6,18,19,101,2,7,20,14,4.55,4.75,4.9,4.5,1.35,100.0,Madrid,1.0,23,0.1999999999999999,1.0,0.9347826086956522,0.75,0.7912087912087912,0.8586956521739131,1.0,0.2333333333333332,0.3315068493150684,0.7203065134099618,0.7307692307692308,,,,
Universidad,40.42518995235928,-3.7032027869786406,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,0.7,1.0,within an hour,3.0,1,22,52,82,321,1,365,17,13,4.65,4.82,4.82,4.47,0.82,257.0,Madrid,1.0,35,0.0777777777777777,0.0,0.3913043478260869,0.0108695652173913,0.2417582417582418,0.0,0.1630434782608695,0.0777777777777777,0.3315068493150684,0.1226053639846743,0.1153846153846154,,,,
Valdeacederas,40.4692780499651,-3.7010763309204906,Entire rental unit,Entire home/apt,5,3.0,4.0,0.0,0.86,0.57,within a day,541.0,0,12,42,72,347,30,365,0,0,4.75,4.79,4.85,4.64,1.42,124.0,Madrid,2.0,10,0.0,0.0,0.1739130434782608,0.0217391304347825,0.1978021978021977,0.0,0.0,0.0,0.3315068493150684,0.053639846743295,0.0384615384615384,,,,
Universidad,40.42377,-3.7036,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,0.99,within an hour,39.0,1,2,2,2,9,5,65,55,36,4.71,4.67,4.91,4.64,2.94,96.0,Madrid,1.0,26,0.9777777777777776,0.945054945054945,0.9782608695652174,1.0,0.978021978021978,0.9239130434782608,1.0,1.0,0.3315068493150684,0.9731800766283524,0.9807692307692308,,,,
Embajadores,40.4131278,-3.7047039,Private room in hostel,Private room,2,1.0,2.0,1.0,0.99,1.0,within an hour,6.0,1,8,32,52,63,1,9,15,0,4.8,4.87,4.87,4.8,0.47,155.0,Madrid,1.0,27,1.0,1.0,0.9891304347826086,0.3260869565217391,0.5274725274725275,1.0,1.0,0.7777777777777778,0.3315068493150684,0.8084291187739463,0.875,,,,
Pacífico,40.4038449760796,-3.677013841258874,Private room in casa particular,Private room,2,1.0,0.0,0.0,0.71,0.8,within a few hours,1.0,0,3,11,12,38,1,3,45,26,4.62,4.8,4.8,4.69,2.62,29.0,Madrid,1.0,14,0.7111111111111111,1.0,1.0,0.8695652173913043,0.8681318681318682,0.8586956521739131,1.0,0.8555555555555556,0.3315068493150684,0.8846153846153846,0.923809523809524,,,,
Cármenes,40.398633163820726,-3.740538167514679,Private room in chalet,Private room,2,1.0,1.0,1.0,1.0,1.0,within an hour,1.0,0,0,29,59,334,1,100,39,16,5.0,4.97,4.74,4.92,1.13,49.0,Madrid,1.0,41,0.0,0.0,0.1847826086956522,0.1521739130434782,0.3406593406593406,0.0,0.0,0.0,0.3315068493150684,0.0846153846153846,0.0857142857142857,,,,
Palos de Moguer,40.4019477045071,-3.697442586053848,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,0.86,0.95,within an hour,76.0,1,12,35,65,138,7,365,18,18,4.78,4.89,4.89,4.56,1.79,126.0,Madrid,1.0,6,0.4,1.0,0.9347826086956522,0.1521739130434782,0.4175824175824175,0.8586956521739131,1.0,0.1999999999999999,0.3315068493150684,0.6153846153846154,0.638095238095238,,,,
Justicia,40.421,-3.69935,Entire rental unit,Entire home/apt,4,2.0,3.0,1.0,1.0,0.95,within an hour,1.0,0,5,25,55,330,1,365,219,54,4.77,4.79,4.98,4.7,2.75,198.0,Madrid,2.0,21,0.0,0.0,0.1739130434782608,0.2065217391304348,0.3846153846153846,0.0,0.0,0.0,0.3315068493150684,0.0957854406130268,0.0961538461538461,,,,
Comillas,40.39579627892986,-3.714608154495826,Entire rental unit,Entire home/apt,4,3.0,4.0,0.0,0.88,0.25,within a day,36.0,0,0,0,0,270,7,365,0,0,4.75,4.79,4.85,4.64,1.42,191.0,Madrid,1.0,24,0.0,0.0,0.1847826086956522,0.8478260869565217,0.8571428571428572,0.0,0.0,0.1888888888888888,0.3315068493150684,0.2615384615384615,0.2571428571428571,,,,
Sol,40.4172728,-3.7066451,Entire rental unit,Entire home/apt,6,4.0,4.0,1.0,1.0,1.0,within an hour,20.0,1,11,40,64,339,1,365,104,37,4.71,4.78,4.85,4.67,3.46,265.0,Madrid,2.0,34,0.0,0.0,0.1521739130434782,0.1304347826086956,0.2747252747252747,0.0,0.0,0.011111111111111,0.3315068493150684,0.0766283524904214,0.0576923076923077,,,,
Fuente del Berro,40.42924,-3.66083,Entire rental unit,Entire home/apt,5,2.0,3.0,1.0,0.98,0.86,within an hour,33.0,0,6,23,47,131,4,365,3,3,4.67,4.67,4.67,4.0,1.15,118.0,Madrid,1.5,41,0.2222222222222222,1.0,0.967391304347826,0.3695652173913043,0.6153846153846154,0.8695652173913043,1.0,0.0666666666666666,0.3315068493150684,0.6346153846153846,0.6571428571428571,,,,
Jerónimos,40.4132,-3.69301,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,1.0,1.0,within a few hours,1.0,0,0,6,6,264,30,730,28,7,4.75,4.79,5.0,4.71,0.36,75.0,Madrid,1.0,26,0.0,0.0,0.3478260869565217,0.75,0.934065934065934,0.0,0.0217391304347825,0.1555555555555555,0.3315068493150684,0.2720306513409961,0.2884615384615384,,,,
Palacio,40.41187,-3.71098,Entire condo,Entire home/apt,7,4.0,4.0,1.0,1.0,1.0,within an hour,8.0,0,0,0,0,150,5,1000,92,7,4.9,4.92,4.98,4.82,0.95,286.0,Madrid,2.0,42,0.0666666666666666,0.2747252747252747,1.0,1.0,1.0,0.0,0.9456521739130436,0.4111111111111111,0.3315068493150684,0.5862068965517242,0.5961538461538461,,,,
Almenara,40.4726091939965,-3.692247742567456,Entire guesthouse,Entire home/apt,2,1.0,1.0,0.0,0.8,0.98,within an hour,3.0,1,12,37,60,335,1,365,34,23,4.15,4.44,4.09,3.88,2.45,102.0,Madrid,1.0,26,0.0,0.0,0.1304347826086956,0.1956521739130434,0.3076923076923077,0.0,0.0,0.0222222222222222,0.3315068493150684,0.0727969348659003,0.1057692307692307,,,,
Universidad,40.42165,-3.707,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,1.0,1.0,within an hour,93.0,1,7,27,57,59,3,1125,353,55,4.48,4.66,4.89,4.41,4.36,143.0,Madrid,1.0,34,1.0,1.0,0.9891304347826086,0.3695652173913043,0.5164835164835164,1.0,1.0,0.8333333333333334,0.3315068493150684,0.8314176245210728,0.8557692307692308,,,,
Ibiza,40.41726,-3.67275,Entire rental unit,Entire home/apt,6,2.0,2.0,1.0,1.0,0.91,within a few hours,6.0,0,2,12,29,30,3,1125,287,38,4.87,4.9,4.88,4.8,3.21,188.0,Madrid,2.0,35,1.0,1.0,0.9891304347826086,0.6847826086956521,0.8131868131868132,1.0,1.0,0.8555555555555556,0.3315068493150684,0.903846153846154,0.9523809523809524,,,,
Justicia,40.4213937,-3.6982813,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.83,1.0,within a day,250.0,1,0,0,0,125,30,1125,1,0,5.0,5.0,5.0,5.0,0.07,210.0,Madrid,1.5,27,1.0,0.4615384615384615,0.1739130434782608,1.0,0.8461538461538461,0.7934782608695652,0.0,1.0,0.3315068493150684,0.6590038314176245,0.6538461538461539,,,,
Trafalgar,40.43,-3.70058,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,7.0,0,6,28,58,148,3,365,132,54,4.73,4.77,4.89,4.57,3.58,108.0,Madrid,1.0,32,0.1999999999999999,1.0,1.0,0.1739130434782608,0.5054945054945055,0.8586956521739131,1.0,0.0,0.3315068493150684,0.5823754789272031,0.625,,,,
Cortes,40.4117678,-3.6954286,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,1.0,1.0,within an hour,40.0,1,0,18,48,228,20,180,6,6,4.67,4.83,4.83,4.67,1.48,129.0,Madrid,1.0,46,0.0,0.2087912087912088,1.0,0.2826086956521739,0.6153846153846154,0.0,0.8804347826086957,0.0,0.3315068493150684,0.3716475095785441,0.3846153846153846,,,,
Palacio,40.42109,-3.71032,Entire rental unit,Entire home/apt,6,2.0,2.0,0.0,1.0,0.93,within an hour,3.0,0,6,29,59,334,1,365,52,52,4.85,4.83,4.96,4.79,4.43,228.0,Madrid,2.0,26,0.0,0.0,0.1304347826086956,0.2065217391304348,0.3406593406593406,0.0,0.0,0.0,0.3315068493150684,0.0842911877394636,0.0865384615384615,,,,
Valdeacederas,40.4665,-3.69651,Entire rental unit,Entire home/apt,4,0.0,1.0,0.0,1.0,1.0,within an hour,138.0,1,13,43,72,72,2,1125,20,12,4.1,4.15,4.35,4.1,0.68,134.0,Madrid,1.0,18,1.0,1.0,0.9456521739130436,0.2717391304347826,0.3406593406593406,1.0,1.0,0.8666666666666667,0.3315068493150684,0.7969348659003832,0.8173076923076923,,,,
Ventas,40.42531,-3.6581,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.66,within a few hours,1.0,0,5,6,18,293,3,60,36,19,4.92,4.97,4.75,4.89,1.19,56.0,Madrid,1.0,20,0.0,0.0,0.1739130434782608,0.6086956521739131,0.7912087912087912,0.0,0.0,0.0,0.3315068493150684,0.1923076923076923,0.2095238095238095,,,,
Cortes,40.41497,-3.7014,Entire rental unit,Entire home/apt,6,2.0,4.0,0.0,1.0,1.0,within an hour,31.0,1,2,7,17,183,3,300,637,83,4.74,4.8,4.94,4.77,4.75,224.0,Madrid,2.0,45,0.3888888888888888,0.5934065934065934,0.1956521739130434,0.8152173913043479,0.7472527472527473,0.6304347826086957,0.0978260869565217,0.5222222222222221,0.3315068493150684,0.475095785440613,0.5576923076923077,,,,
Embajadores,40.41382245622073,-3.7065575644180337,Room in hotel,Private room,2,1.0,1.0,0.0,1.0,1.0,within an hour,8.0,1,22,51,80,341,1,365,0,0,4.75,4.79,4.85,4.64,1.42,158.0,Madrid,4.0,8,0.0,0.0,0.2282608695652174,0.0326086956521739,0.2637362637362637,0.0,0.0,0.0,0.3315068493150684,0.0574712643678161,0.0865384615384615,,,,
Sol,40.416873931884766,-3.705694913864136,Private room in rental unit,Private room,2,1.0,2.0,0.0,0.98,1.0,within an hour,7.0,1,2,13,28,252,2,30,112,10,4.63,4.73,4.92,4.54,2.33,67.0,Madrid,1.0,52,0.0999999999999999,0.2747252747252747,0.2717391304347826,0.5869565217391304,0.6923076923076923,0.1413043478260869,0.1630434782608695,0.2444444444444444,0.3315068493150684,0.2758620689655172,0.3942307692307693,,,,
Universidad,40.42586,-3.71027,Entire loft,Entire home/apt,3,1.0,2.0,1.0,1.0,0.99,within an hour,1.0,0,1,11,28,240,2,180,295,45,4.97,5.0,4.96,4.89,2.69,211.0,Madrid,1.0,61,0.0333333333333333,0.6153846153846154,0.1630434782608695,0.5543478260869565,0.6373626373626373,0.4891304347826086,0.1521739130434782,0.0888888888888889,0.3315068493150684,0.3371647509578543,0.3557692307692307,,,,
Embajadores,40.40965,-3.70039,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,0.97,within an hour,1.0,0,8,16,16,16,2,1125,206,46,4.95,4.94,4.85,4.87,3.37,225.0,Madrid,1.0,26,1.0,1.0,0.9782608695652174,0.8478260869565217,0.8241758241758241,1.0,1.0,1.0,0.3315068493150684,0.9540229885057472,0.9615384615384616,,,,
Guindalera,40.43655529999999,-3.6753592,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,1.0,1.0,within an hour,25.0,0,12,32,47,311,1,365,3,1,5.0,5.0,5.0,5.0,0.24,114.0,Madrid,1.0,33,0.1222222222222222,0.0,0.1521739130434782,0.3152173913043478,0.4175824175824175,0.0,0.0,0.1777777777777778,0.3315068493150684,0.1187739463601532,0.2211538461538461,,,,
Vinateros,40.40409138383522,-3.640074081276156,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,1.0,Unknown,18.0,0,0,0,0,13,7,365,0,0,4.75,4.79,4.85,4.64,1.42,21.0,Madrid,1.0,33,1.0,1.0,0.8586956521739131,1.0,0.8571428571428572,1.0,1.0,1.0,0.3315068493150684,0.9653846153846154,0.961904761904762,,,,
El Viso,40.44885,-3.68883,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,159.0,1,10,28,51,244,2,1125,252,46,4.75,4.79,4.88,4.67,2.99,116.0,Madrid,1.0,31,0.7555555555555555,0.0329670329670329,0.2826086956521739,0.2608695652173913,0.3956043956043956,0.3369565217391305,0.1521739130434782,0.4444444444444444,0.3315068493150684,0.3269230769230768,0.3428571428571428,,,,
Cuatro Caminos,40.45369,-3.70092,Entire serviced apartment,Entire home/apt,2,1.0,1.0,0.0,1.0,0.66,within an hour,14.0,0,0,0,12,287,30,365,1,1,4.0,5.0,4.0,4.0,0.91,150.0,Madrid,1.0,27,0.0,0.0,0.1739130434782608,0.6739130434782609,0.8461538461538461,0.0,0.0,0.011111111111111,0.3315068493150684,0.2145593869731801,0.2115384615384615,,,,
Embajadores,40.40947,-3.69683,Entire rental unit,Entire home/apt,4,2.0,3.0,0.0,0.99,0.98,within a few hours,64.0,0,1,1,1,276,28,365,47,16,4.81,4.79,4.81,4.74,1.1,152.0,Madrid,2.0,40,0.0,0.0,0.1630434782608695,0.8043478260869565,0.8351648351648352,0.0,0.0,0.1444444444444445,0.3315068493150684,0.2452107279693486,0.2403846153846154,,,,
Amposta,40.42796,-3.62247,Entire rental unit,Entire home/apt,4,2.0,3.0,0.0,1.0,0.83,within a few hours,1.0,0,16,24,47,286,2,1125,101,36,4.7,4.82,3.98,4.46,3.56,107.0,Madrid,1.0,40,0.011111111111111,0.2747252747252747,0.1847826086956522,0.3913043478260869,0.4945054945054945,0.0869565217391304,0.2282608695652174,0.0555555555555555,0.3315068493150684,0.1923076923076923,0.2761904761904762,,,,
Sol,40.41655170464773,-3.702845267424831,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,0.04,0.1,a few days or more,6.0,0,3,9,28,266,1,365,0,0,4.75,4.79,4.85,4.64,1.42,106.0,Madrid,1.0,6,0.1333333333333333,0.1978021978021977,0.1847826086956522,0.5652173913043479,0.6373626373626373,0.1847826086956522,0.0760869565217391,0.1888888888888888,0.3315068493150684,0.2528735632183908,0.3173076923076923,,,,
Argüelles,40.4307,-3.71676,Entire rental unit,Entire home/apt,4,3.0,3.0,0.0,0.99,1.0,within an hour,149.0,1,8,14,23,281,1,365,126,36,4.76,4.81,4.89,4.67,3.13,164.0,Madrid,3.0,23,0.1444444444444445,0.0439560439560439,0.1413043478260869,0.5869565217391304,0.6813186813186813,0.0869565217391304,0.0,0.1555555555555555,0.3315068493150684,0.2346153846153846,0.219047619047619,,,,
Justicia,40.42452,-3.69882,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.86,0.57,within a day,541.0,0,0,9,39,57,1,365,1,0,5.0,4.0,5.0,5.0,0.07,128.0,Madrid,1.0,19,1.0,1.0,1.0,0.3804347826086957,0.7142857142857143,1.0,1.0,0.6555555555555556,0.3315068493150684,0.842911877394636,0.8461538461538461,,,,
