neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_listings_count,instant_bookable,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month,price,city,bathrooms,amenities_count,occupancy_q1,occupancy_q2,occupancy_q3,occupancy_q4,occupancy_autumn,occupancy_spring,occupancy_summer,occupancy_winter,occupancy_rate,occupancy_weekday,occupancy_weekend,total_reviews,days_since_last_review,listing_age_days,reviews_last_6m
Toshima Ku,35.73741,139.72297,Entire rental unit,Entire home/apt,5,1.0,3.0,1.0,0.97,1.0,within an hour,13.0,1,11,23,41,125,2,365,33,18,4.79,4.85,4.7,4.76,1.45,88.0462,Tokyo,1.0,45,0.0666666666666666,1.0,0.9891304347826086,0.5652173913043479,0.7472527472527473,0.6956521739130435,1.0,0.1777777777777778,0.5506849315068494,0.6513409961685823,0.6730769230769231,33.0,259.0,894.0,0.0
Ota Ku,35.5749,139.72968,Entire rental unit,Entire home/apt,3,0.0,2.0,0.0,1.0,0.99,within an hour,41.0,1,7,19,49,324,2,365,37,17,4.84,4.59,4.76,4.86,1.74,59.3836,Tokyo,1.0,33,0.0,0.0,0.0108695652173913,0.4347826086956522,0.4505494505494505,0.0,0.0,0.0,0.5506849315068494,0.1187739463601532,0.0961538461538461,37.0,230.0,850.0,0.0
Setagaya Ku,35.62248189804326,139.62958210842362,Entire rental unit,Entire home/apt,2,0.0,1.0,0.0,1.0,0.97,within an hour,38.0,1,3,17,29,109,1,365,18,8,4.56,4.28,4.44,4.56,0.86,75.5408,Tokyo,1.0,33,0.1333333333333333,1.0,1.0,0.6630434782608696,0.7802197802197802,0.7934782608695652,1.0,0.2222222222222222,0.5506849315068494,0.7011494252873562,0.7019230769230769,18.0,226.0,838.0,0.0
Edogawa Ku,35.70917,139.84469,Entire rental unit,Entire home/apt,6,2.0,4.0,0.0,1.0,1.0,within an hour,5.0,1,21,35,52,289,1,365,57,4,4.47,4.58,4.44,4.58,0.69,171.0332,Tokyo,1.0,38,0.1111111111111111,0.0989010989010988,0.2065217391304348,0.4130434782608695,0.2747252747252747,0.1304347826086956,0.2065217391304348,0.2222222222222222,0.5506849315068494,0.2030651340996169,0.2211538461538461,57.0,440.0,2677.0,0.0
Toshima Ku,35.72283,139.71033,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,1.0,within an hour,28.0,1,7,15,45,159,1,30,35,14,4.89,4.91,4.83,4.69,1.16,75.733,Tokyo,1.0,36,0.3666666666666667,0.3736263736263736,0.9891304347826086,0.5217391304347826,0.8021978021978022,0.6630434782608696,0.7173913043478262,0.0666666666666666,0.5506849315068494,0.5670498084291188,0.5576923076923077,35.0,311.0,1117.0,0.0
Shinjuku Ku,35.71571,139.69872,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,0.98,within an hour,10.0,1,0,23,53,255,30,1125,37,12,4.22,4.0,4.38,4.32,0.63,61.3676,Tokyo,1.0,25,0.1333333333333333,0.6703296703296704,0.0217391304347825,0.3804347826086957,0.4065934065934066,0.7934782608695652,0.0,0.0,0.5506849315068494,0.2988505747126436,0.3076923076923077,37.0,220.0,1979.0,0.0
Taito Ku,35.705022335254846,139.77957632792703,Entire home,Entire home/apt,13,2.0,4.0,0.0,1.0,1.0,within an hour,55.0,1,7,20,40,284,2,180,45,10,4.58,4.47,4.29,4.56,1.9,158.7882,Tokyo,1.0,39,0.2888888888888888,0.021978021978022,0.0108695652173913,0.5652173913043479,0.4505494505494505,0.1739130434782608,0.0,0.2666666666666667,0.5506849315068494,0.1954022988505747,0.2884615384615384,45.0,270.0,922.0,0.0
Sumida Ku,35.70094,139.81434,Entire rental unit,Entire home/apt,5,2.0,3.0,0.0,1.0,0.99,within an hour,46.0,1,0,4,17,91,1,365,3,3,5.0,5.0,5.0,5.0,3.0,118.7672,Tokyo,1.0,30,0.2222222222222222,0.989010989010989,1.0,0.782608695652174,0.9230769230769232,0.7934782608695652,0.9891304347826086,0.2888888888888888,0.5506849315068494,0.7662835249042146,0.7115384615384616,3.0,227.0,236.0,0.0
Sumida Ku,35.71015,139.81563,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,0.99,within an hour,46.0,1,2,19,49,132,1,365,2,2,5.0,5.0,5.0,5.0,1.71,111.7674,Tokyo,1.0,29,0.1333333333333333,0.989010989010989,1.0,0.4239130434782608,0.7582417582417582,0.7934782608695652,0.9891304347826086,0.0,0.5506849315068494,0.6398467432950192,0.6346153846153846,2.0,220.0,247.0,0.0
Nerima Ku,35.74371809971227,139.6321664133069,Private room in home,Private room,1,1.0,1.0,0.0,0.8,0.95,within a few hours,14.0,1,22,47,72,344,1,365,0,0,4.81,4.8,4.78,4.75,1.39,59.2596,Tokyo,1.0,38,0.0,0.0,0.0,0.2282608695652174,0.1428571428571429,0.0,0.0,0.0888888888888889,0.5506849315068494,0.0498084291187739,0.0769230769230768,,,,
Adachi Ku,35.75469564301531,139.7999715495187,Entire home,Entire home/apt,8,4.0,6.0,1.0,1.0,1.0,within an hour,2.0,1,2,23,39,125,2,30,11,11,4.91,4.91,4.64,5.0,1.76,138.5266,Tokyo,1.5,37,0.0444444444444444,1.0,1.0,0.5760869565217391,0.7252747252747253,0.6956521739130435,1.0,0.1999999999999999,0.5506849315068494,0.6666666666666667,0.6346153846153846,11.0,225.0,400.0,0.0
Shinagawa Ku,35.63006439999999,139.719721,Entire rental unit,Entire home/apt,3,0.0,2.0,0.0,1.0,1.0,within an hour,9.0,1,1,1,1,1,1,365,11,11,4.36,4.55,4.64,4.27,1.42,49.7612,Tokyo,1.0,28,1.0,1.0,0.9891304347826086,1.0,0.989010989010989,1.0,1.0,1.0,0.5506849315068494,0.9961685823754788,1.0,11.0,305.0,445.0,0.0
Taito Ku,35.70160107684428,139.78731349036613,Entire rental unit,Entire home/apt,6,1.0,5.0,1.0,0.99,1.0,within an hour,72.0,1,9,16,26,250,1,365,14,13,4.64,4.57,4.57,4.43,1.11,143.9888,Tokyo,1.0,37,0.4666666666666667,0.0659340659340659,0.0108695652173913,0.7173913043478262,0.5054945054945055,0.2934782608695652,0.0,0.4666666666666667,0.5506849315068494,0.3218390804597701,0.2980769230769231,14.0,283.0,590.0,0.0
Sumida Ku,35.70961,139.81572,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,1.0,within an hour,20.0,1,10,31,61,138,1,1125,48,10,4.77,4.56,4.92,4.75,1.06,90.8114,Tokyo,1.0,37,0.1999999999999999,0.989010989010989,1.0,0.2934782608695652,0.6263736263736264,0.7934782608695652,0.9891304347826086,0.0666666666666666,0.5506849315068494,0.6283524904214559,0.6057692307692308,48.0,226.0,1569.0,0.0
Suginami Ku,35.72524,139.6142,Entire home,Entire home/apt,6,0.0,3.0,0.0,1.0,1.0,within an hour,1.0,1,5,5,19,235,1,100,118,18,4.49,4.47,4.65,4.42,1.11,66.9476,Tokyo,1.0,41,0.4777777777777777,0.1318681318681318,0.0217391304347825,0.7934782608695652,0.6153846153846154,0.2934782608695652,0.0,0.5222222222222221,0.5506849315068494,0.3601532567049809,0.3461538461538461,118.0,283.0,3415.0,0.0
Setagaya Ku,35.63226318359375,139.6429901123047,Private room in hostel,Private room,1,1.0,1.0,1.0,1.0,1.0,within an hour,18.0,1,11,25,53,328,2,365,14,11,4.79,4.93,5.0,4.71,0.49,45.601,Tokyo,2.0,40,0.0,0.0,0.0217391304347825,0.3804347826086957,0.3846153846153846,0.0,0.0,0.0222222222222222,0.5506849315068494,0.0919540229885057,0.125,14.0,313.0,1065.0,0.0
Nakano Ku,35.68658447265625,139.67562866210938,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,1.0,1.0,within an hour,3.0,1,4,17,45,244,3,30,67,23,4.9,4.88,4.58,4.69,1.26,87.6866,Tokyo,1.0,37,0.1888888888888888,0.2307692307692307,0.3913043478260869,0.5108695652173914,0.8021978021978022,0.2826086956521739,0.0652173913043477,0.1777777777777778,0.5506849315068494,0.3218390804597701,0.3557692307692307,67.0,282.0,1806.0,0.0
Sumida Ku,35.7095,139.81766,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.98,0.98,within an hour,15.0,1,3,4,25,108,1,365,19,10,4.89,4.63,4.84,4.79,1.21,98.0096,Tokyo,1.0,33,0.1333333333333333,0.989010989010989,1.0,0.6847826086956521,0.956043956043956,0.7934782608695652,0.9891304347826086,0.0666666666666666,0.5506849315068494,0.7011494252873562,0.7115384615384616,19.0,385.0,684.0,0.0
Minato Ku,35.635059540236185,139.73185603015293,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,0.97,within an hour,24.0,1,7,8,36,118,1,365,9,9,4.78,4.89,4.78,4.67,1.97,90.8114,Tokyo,1.0,29,0.1333333333333333,1.0,0.9891304347826086,0.5760869565217391,0.9010989010989012,0.7934782608695652,1.0,0.0,0.5506849315068494,0.6704980842911877,0.6923076923076923,9.0,215.0,349.0,0.0
Toshima Ku,35.72606,139.68348,Entire home,Entire home/apt,13,4.0,10.0,1.0,1.0,0.99,within a few hours,5.0,1,8,12,38,278,2,365,27,16,4.96,4.89,4.81,4.89,1.32,196.633,Tokyo,1.5,44,0.3555555555555555,0.0,0.0217391304347825,0.5760869565217391,0.5604395604395604,0.0760869565217391,0.0,0.3222222222222222,0.5506849315068494,0.2298850574712644,0.2596153846153846,27.0,220.0,827.0,0.0
Ota Ku,35.57502139965199,139.73133395518636,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,0.99,within an hour,41.0,1,4,21,51,323,2,365,49,35,4.8,4.59,4.84,4.84,2.34,59.3836,Tokyo,1.0,32,0.011111111111111,0.0,0.0108695652173913,0.4347826086956522,0.4285714285714286,0.0,0.0,0.0333333333333333,0.5506849315068494,0.1187739463601532,0.1057692307692307,49.0,219.0,839.0,0.0
Toshima Ku,35.71319410937653,139.7201361935918,Entire condo,Entire home/apt,2,1.0,2.0,1.0,1.0,0.99,within an hour,8.0,1,3,9,27,98,3,365,8,7,5.0,5.0,5.0,5.0,0.65,89.19319999999999,Tokyo,1.0,34,0.2555555555555555,1.0,1.0,0.6630434782608696,0.8681318681318682,0.7608695652173914,1.0,0.2888888888888888,0.5506849315068494,0.7203065134099618,0.7596153846153846,8.0,258.0,579.0,0.0
Toshima Ku,35.7354,139.73445,Private room in townhouse,Private room,4,1.0,3.0,1.0,1.0,0.99,within an hour,6.0,1,3,7,14,37,1,30,21,6,4.9,4.86,4.95,5.0,1.14,44.175,Tokyo,1.5,24,0.7555555555555555,1.0,0.9891304347826086,0.8478260869565217,0.912087912087912,0.9239130434782608,1.0,0.7555555555555555,0.5506849315068494,0.8850574712643678,0.9326923076923076,21.0,376.0,765.0,0.0
Shinjuku Ku,35.7029482,139.6973035,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,1.0,1.0,within an hour,7.0,0,4,18,34,34,2,1125,7,7,4.71,4.71,4.86,4.71,2.23,115.6362,Tokyo,2.0,23,1.0,1.0,1.0,0.6304347826086957,0.7802197802197802,1.0,1.0,0.8444444444444444,0.5506849315068494,0.9080459770114944,0.903846153846154,7.0,230.0,305.0,0.0
Sumida Ku,35.71837,139.81161,Entire rental unit,Entire home/apt,1,1.0,4.0,0.0,1.0,0.99,within an hour,12.0,1,7,14,16,16,1,365,25,10,4.88,4.72,4.8,4.92,0.49,60.9832,Tokyo,1.0,31,1.0,1.0,1.0,0.8260869565217391,0.8241758241758241,1.0,1.0,1.0,0.5506849315068494,0.950191570881226,0.971153846153846,25.0,214.0,1746.0,0.0
Setagaya Ku,35.638511944404364,139.6682796569475,Entire rental unit,Entire home/apt,3,1.0,1.0,0.0,0.97,0.97,within an hour,38.0,1,6,15,31,108,30,365,0,0,4.81,4.8,4.78,4.75,1.39,73.16,Tokyo,1.0,28,0.1888888888888888,1.0,1.0,0.6195652173913043,0.8351648351648352,0.7934782608695652,1.0,0.1777777777777778,0.5506849315068494,0.7011494252873562,0.7115384615384616,,,,
Taito Ku,35.70171029999999,139.7794773,Room in aparthotel,Entire home/apt,4,1.0,4.0,0.0,1.0,1.0,within a few hours,4.0,1,18,43,72,162,1,365,17,1,4.65,4.59,4.35,4.59,0.43,186.496,Tokyo,1.0,35,0.0333333333333333,1.0,1.0,0.1847826086956522,0.5054945054945055,0.6956521739130435,1.0,0.011111111111111,0.5506849315068494,0.5555555555555556,0.5576923076923077,17.0,506.0,1394.0,0.0
Sumida Ku,35.70164064320325,139.81106136059205,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.98,0.97,within an hour,48.0,1,0,7,36,119,1,365,14,0,4.79,4.43,4.71,4.71,0.63,73.3646,Tokyo,1.0,32,0.1333333333333333,0.989010989010989,1.0,0.5652173913043479,0.9010989010989012,0.7934782608695652,0.9891304347826086,0.0,0.5506849315068494,0.6743295019157088,0.6730769230769231,14.0,584.0,881.0,0.0
Shinjuku Ku,35.68589890516748,139.689903193482,Entire home,Entire home/apt,6,1.0,6.0,1.0,1.0,1.0,within an hour,1.0,1,7,20,40,125,1,365,63,29,4.84,4.89,4.56,4.65,3.08,136.369,Tokyo,1.0,33,0.0555555555555555,1.0,1.0,0.5652173913043479,0.7802197802197802,0.7065217391304348,1.0,0.1333333333333333,0.5506849315068494,0.6628352490421456,0.6442307692307692,63.0,248.0,826.0,0.0
Kita Ku,35.77371,139.71978,Entire rental unit,Entire home/apt,6,1.0,3.0,0.0,1.0,1.0,within an hour,56.0,1,5,6,17,100,1,365,78,9,4.55,4.56,4.28,4.56,1.0,76.99159999999999,Tokyo,1.0,34,0.0777777777777777,1.0,1.0,0.8152173913043479,0.934065934065934,0.7065217391304348,1.0,0.2555555555555555,0.5506849315068494,0.7241379310344828,0.7307692307692308,78.0,283.0,2552.0,0.0
Sumida Ku,35.70041610257301,139.8031656034381,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,0.97,within an hour,69.0,1,0,14,44,65,1,365,1,1,5.0,5.0,5.0,5.0,0.19,129.0778,Tokyo,1.0,39,0.8,1.0,1.0,0.4891304347826086,0.8241758241758241,0.8043478260869565,1.0,0.6555555555555556,0.5506849315068494,0.8237547892720307,0.8173076923076923,1.0,367.0,367.0,0.0
Kita Ku,35.73455,139.75858,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,1.0,1.0,within an hour,8.0,1,0,4,4,273,30,365,0,0,4.81,4.8,4.78,4.75,1.39,51.0198,Tokyo,1.0,14,0.0333333333333333,0.0,0.0108695652173913,0.9565217391304348,0.6373626373626373,0.0,0.0,0.3777777777777777,0.5506849315068494,0.2490421455938697,0.2596153846153846,,,,
Edogawa Ku,35.70545,139.84153,Room in hotel,Private room,2,1.0,1.0,1.0,1.0,1.0,within an hour,7.0,1,16,29,51,297,1,365,136,32,4.84,4.86,4.79,4.84,2.15,84.89659999999999,Tokyo,1.0,50,0.2111111111111111,0.0659340659340659,0.0217391304347825,0.4456521739130434,0.3406593406593406,0.2608695652173913,0.0,0.1444444444444445,0.5506849315068494,0.1724137931034483,0.2211538461538461,136.0,344.0,2109.0,0.0
Toshima Ku,35.72857,139.70047,Entire rental unit,Entire home/apt,4,1.0,3.0,0.0,0.97,0.98,within an hour,22.0,1,4,14,35,116,30,365,0,0,4.81,4.8,4.78,4.75,1.39,86.6884,Tokyo,1.0,31,0.1333333333333333,1.0,1.0,0.5869565217391304,0.8461538461538461,0.7934782608695652,1.0,0.0777777777777777,0.5506849315068494,0.685823754789272,0.6730769230769231,,,,
Sumida Ku,35.69741471384249,139.79841864092265,Entire rental unit,Entire home/apt,4,1.0,5.0,1.0,1.0,1.0,within an hour,7.0,0,0,1,3,80,5,90,123,47,4.98,4.98,4.93,4.95,3.73,176.9852,Tokyo,1.0,50,0.3555555555555555,0.7912087912087912,1.0,0.967391304347826,0.989010989010989,0.4565217391304348,1.0,0.6777777777777778,0.5506849315068494,0.7739463601532567,0.7980769230769231,123.0,219.0,1199.0,0.0
Sumida Ku,35.70467,139.81324,Entire rental unit,Entire home/apt,1,0.0,2.0,0.0,0.95,0.91,within an hour,76.0,0,29,59,89,90,2,365,0,0,4.81,4.8,4.78,4.75,1.39,124.0,Tokyo,0.0,31,1.0,1.0,0.9891304347826086,0.0326086956521739,0.3186813186813186,1.0,1.0,0.6888888888888889,0.5506849315068494,0.7547892720306514,0.75,,,,
Minato Ku,35.6772221,139.7363025,Room in hotel,Private room,1,1.0,1.0,0.0,1.0,1.0,within an hour,5.0,1,11,28,56,325,1,365,5,5,4.4,5.0,4.6,4.8,3.0,32.8662,Tokyo,3.0,8,0.0444444444444444,0.0,0.0217391304347825,0.3695652173913043,0.3516483516483516,0.0,0.0,0.0888888888888889,0.5506849315068494,0.0957854406130268,0.1442307692307692,5.0,230.0,262.0,0.0
Shinjuku Ku,35.71166,139.68991,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,0.98,within an hour,130.0,1,0,0,17,62,1,365,15,15,4.93,4.93,4.73,5.0,1.74,60.9026,Tokyo,1.0,27,0.5444444444444445,1.0,1.0,0.7717391304347826,0.989010989010989,0.7065217391304348,1.0,0.6222222222222222,0.5506849315068494,0.8352490421455938,0.8173076923076923,15.0,242.0,471.0,0.0
Kita Ku,35.78641,139.70124,Entire rental unit,Entire home/apt,6,2.0,6.0,1.0,1.0,1.0,within an hour,20.0,1,9,25,50,221,1,365,36,16,4.58,4.56,4.58,4.44,1.85,79.6948,Tokyo,1.0,44,0.0666666666666666,0.0439560439560439,1.0,0.4565217391304348,0.7252747252747253,0.0,0.7173913043478262,0.1333333333333333,0.5506849315068494,0.3946360153256705,0.3942307692307693,36.0,249.0,795.0,0.0
Sumida Ku,35.71049917369239,139.82626397162676,Entire home,Entire home/apt,6,3.0,5.0,1.0,1.0,0.98,within a few hours,1.0,0,6,16,41,122,1,1125,29,29,4.9,4.9,4.9,4.93,3.54,133.92,Tokyo,1.0,34,0.0999999999999999,1.0,1.0,0.5543478260869565,0.8241758241758241,0.7065217391304348,1.0,0.1222222222222222,0.5506849315068494,0.6628352490421456,0.6730769230769231,29.0,215.0,458.0,0.0
Toshima Ku,35.7399,139.70941,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,1.0,1.0,within an hour,6.0,1,8,16,43,227,1,365,52,25,4.73,4.63,4.44,4.6,1.89,88.1516,Tokyo,1.0,26,0.011111111111111,0.0,1.0,0.4891304347826086,0.7912087912087912,0.0,0.6739130434782609,0.0444444444444444,0.5506849315068494,0.3716475095785441,0.3942307692307693,52.0,272.0,1037.0,0.0
Edogawa Ku,35.69641649174138,139.87079040489346,Entire home,Entire home/apt,6,2.0,4.0,1.0,1.0,1.0,within an hour,4.0,1,10,33,63,329,1,365,10,10,4.9,4.8,4.5,5.0,3.26,139.94639999999998,Tokyo,2.0,46,0.0555555555555555,0.0439560439560439,0.0108695652173913,0.2826086956521739,0.2967032967032966,0.0978260869565217,0.0,0.0,0.5506849315068494,0.0919540229885057,0.1153846153846154,10.0,222.0,304.0,0.0
Shinjuku Ku,35.70149732560673,139.71253628941898,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,1.0,within an hour,19.0,1,5,26,52,313,2,365,0,0,4.81,4.8,4.78,4.75,1.39,103.1122,Tokyo,1.5,22,0.1222222222222222,0.0,0.0108695652173913,0.4347826086956522,0.3736263736263736,0.108695652173913,0.0,0.0888888888888889,0.5506849315068494,0.1417624521072796,0.1442307692307692,,,,
Shinjuku Ku,35.69830191558665,139.71101925346056,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.99,0.99,within an hour,130.0,1,5,23,53,233,3,180,24,24,4.96,4.92,4.96,4.96,2.81,101.2336,Tokyo,1.0,32,0.0,0.0439560439560439,1.0,0.3913043478260869,0.7252747252747253,0.0,0.7173913043478262,0.0,0.5506849315068494,0.3524904214559387,0.3846153846153846,24.0,219.0,467.0,0.0
Shibuya Ku,35.684755729637025,139.6835213311503,Entire home,Entire home/apt,6,1.0,4.0,0.0,1.0,0.98,within an hour,2.0,1,3,24,54,235,30,365,0,0,4.81,4.8,4.78,4.75,1.39,193.44,Tokyo,1.0,30,0.0,0.0439560439560439,1.0,0.3695652173913043,0.7032967032967032,0.0,0.7173913043478262,0.0,0.5506849315068494,0.3563218390804598,0.3557692307692307,,,,
Taito Ku,35.70992976933751,139.7851072575103,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1.0,0.96,within a few hours,3.0,0,0,3,10,66,1,30,47,19,4.98,4.94,4.98,4.98,2.68,91.8344,Tokyo,1.0,10,0.3777777777777777,1.0,1.0,0.8913043478260869,0.967032967032967,0.6956521739130435,1.0,0.6111111111111112,0.5506849315068494,0.8199233716475096,0.8173076923076923,47.0,465.0,738.0,0.0
Toshima Ku,35.7345555,139.7052303,Entire rental unit,Entire home/apt,5,1.0,3.0,0.0,0.99,0.99,within an hour,130.0,1,9,33,63,63,2,365,33,32,4.79,4.82,4.61,4.76,2.69,80.5752,Tokyo,1.0,30,1.0,1.0,1.0,0.3152173913043478,0.6153846153846154,1.0,1.0,0.6888888888888889,0.5506849315068494,0.8275862068965517,0.8269230769230769,33.0,226.0,579.0,0.0
Sumida Ku,35.70886,139.81744,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.98,0.98,within an hour,15.0,1,0,13,43,125,30,365,2,1,3.0,3.0,4.0,3.5,0.14,61.566,Tokyo,1.0,34,0.1333333333333333,1.0,1.0,0.4891304347826086,0.8241758241758241,0.7934782608695652,1.0,0.0,0.5506849315068494,0.6590038314176245,0.6538461538461539,2.0,576.0,626.0,0.0
Taito Ku,35.725421772498365,139.7815542295575,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1.0,1.0,within an hour,9.0,1,2,11,32,193,2,365,8,8,4.88,4.63,4.88,4.75,2.7,80.2652,Tokyo,1.0,18,0.0999999999999999,0.1208791208791209,1.0,0.6521739130434783,0.8681318681318682,0.0760869565217391,0.7173913043478262,0.2222222222222222,0.5506849315068494,0.4597701149425287,0.5,8.0,216.0,300.0,0.0
Nakano Ku,35.69199,139.67572,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.98,0.86,within a few hours,8.0,0,15,27,54,55,3,90,2,2,3.5,3.0,4.0,4.0,2.0,36.5676,Tokyo,1.0,21,1.0,1.0,1.0,0.4021739130434782,0.7032967032967032,1.0,1.0,0.6888888888888889,0.5506849315068494,0.842911877394636,0.8653846153846154,2.0,225.0,236.0,0.0
Shinjuku Ku,35.70401757513326,139.70847438015116,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,1.0,within an hour,11.0,1,2,10,24,114,3,28,19,11,4.74,4.58,4.53,4.58,1.11,88.4864,Tokyo,1.0,32,0.0555555555555555,0.945054945054945,1.0,0.7391304347826086,0.8901098901098901,0.6630434782608696,0.9456521739130436,0.2444444444444444,0.5506849315068494,0.6819923371647509,0.7019230769230769,19.0,332.0,726.0,0.0
Chuo Ku,35.68682,139.78072,Entire rental unit,Entire home/apt,2,0.0,1.0,1.0,1.0,0.97,within an hour,69.0,1,21,51,81,81,1,365,294,40,4.79,4.77,4.86,4.64,3.22,143.6478,Tokyo,1.0,42,1.0,1.0,1.0,0.1195652173913043,0.4175824175824175,1.0,1.0,0.6888888888888889,0.5506849315068494,0.7816091954022988,0.7692307692307692,294.0,237.0,2951.0,0.0
Katsushika Ku,35.74239507010792,139.8386638239026,Entire rental unit,Entire home/apt,4,2.0,3.0,0.0,1.0,1.0,within an hour,1.0,1,1,9,23,154,3,90,8,8,5.0,5.0,4.88,5.0,1.05,174.59199999999998,Tokyo,1.5,62,0.5444444444444445,0.8021978021978022,0.217391304347826,0.75,0.5824175824175823,0.7391304347826086,0.5217391304347826,0.4666666666666667,0.5506849315068494,0.5670498084291188,0.6057692307692308,8.0,269.0,440.0,0.0
Bunkyo Ku,35.70384,139.76591,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,19.0,1,8,27,57,332,2,365,169,36,4.61,4.64,4.63,4.64,2.2,54.6096,Tokyo,1.0,24,0.0,0.0,0.0108695652173913,0.3478260869565217,0.3626373626373627,0.0,0.0,0.0,0.5506849315068494,0.0804597701149425,0.1153846153846154,169.0,218.0,2512.0,0.0
Shinjuku Ku,35.69029,139.68846,Entire rental unit,Entire home/apt,3,1.0,9.0,1.0,0.97,0.98,within an hour,4.0,0,0,2,27,29,2,30,283,59,4.92,4.87,4.82,4.87,2.57,80.6,Tokyo,1.0,28,1.0,0.978021978021978,1.0,0.7065217391304348,0.967032967032967,0.9782608695652174,1.0,0.7333333333333334,0.5506849315068494,0.9233716475095786,0.9134615384615384,283.0,218.0,3512.0,0.0
Toshima Ku,35.737398971135235,139.70789569200156,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,0.98,within an hour,28.0,1,5,23,53,134,1,365,5,5,4.2,4.2,4.0,4.4,1.18,99.603,Tokyo,1.0,29,0.1333333333333333,1.0,1.0,0.3913043478260869,0.7252747252747253,0.7934782608695652,1.0,0.0,0.5506849315068494,0.6360153256704981,0.625,5.0,289.0,338.0,0.0
Itabashi Ku,35.75521,139.69197,Private room in home,Private room,4,1.0,2.0,0.0,1.0,1.0,within an hour,7.0,1,7,22,32,275,1,365,2,2,5.0,5.0,5.0,5.0,1.25,33.852,Tokyo,2.0,20,0.2111111111111111,0.0329670329670329,0.0978260869565217,0.6413043478260869,0.4505494505494505,0.0978260869565217,0.0760869565217391,0.3666666666666667,0.5506849315068494,0.2298850574712644,0.2884615384615384,2.0,217.0,260.0,0.0
Shibuya Ku,35.679497,139.678711,Entire rental unit,Entire home/apt,3,2.0,2.0,1.0,1.0,0.99,within an hour,12.0,0,3,4,7,183,2,14,92,49,4.98,4.98,4.73,4.93,1.15,140.5664,Tokyo,1.0,50,0.6777777777777778,0.3736263736263736,0.0217391304347825,0.9239130434782608,0.6483516483516483,0.5,0.108695652173913,0.7444444444444445,0.5506849315068494,0.4980842911877394,0.5,92.0,221.0,2616.0,0.0
Toshima Ku,35.73099,139.72669,Entire rental unit,Entire home/apt,6,2.0,3.0,0.0,0.99,1.0,within an hour,248.0,1,13,43,73,164,1,365,2,2,4.0,4.5,5.0,4.5,0.88,106.9996,Tokyo,2.0,25,0.0333333333333333,1.0,1.0,0.1630434782608695,0.4945054945054945,0.6956521739130435,1.0,0.0,0.5506849315068494,0.5478927203065134,0.5576923076923077,2.0,265.0,280.0,0.0
Taito Ku,35.70192,139.78364,Entire home,Entire home/apt,8,2.0,6.0,0.0,1.0,1.0,within an hour,4.0,1,8,13,32,42,2,30,152,25,4.76,4.81,4.67,4.73,1.31,167.152,Tokyo,2.0,29,0.8888888888888888,1.0,1.0,0.6521739130434783,0.8571428571428572,1.0,1.0,0.6777777777777778,0.5506849315068494,0.8735632183908046,0.9134615384615384,152.0,221.0,3690.0,0.0
Nakano Ku,35.721820406214775,139.64774452149868,Private room in home,Private room,2,1.0,2.0,1.0,1.0,0.88,within an hour,12.0,0,10,24,41,221,3,365,58,17,4.98,5.0,4.93,4.95,1.91,78.9446,Tokyo,1.0,47,0.0,0.0549450549450549,1.0,0.5108695652173914,0.7032967032967032,0.0,0.7282608695652174,0.1444444444444445,0.5506849315068494,0.4022988505747126,0.375,58.0,261.0,1123.0,0.0
