price_eur,log_price_eur,neighbourhood_cleansed,neighbourhood_group,property_group,room_type,bathroom_type,capacity_bucket,host_response_time,host_scale_bucket,review_recency_bucket,latitude,longitude,distance_to_center_km,is_central_5km,neighbourhood_listing_count,accommodates,bedrooms,beds,bathrooms,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_washer,has_dedicated_workspace,has_tv,has_parking,has_elevator,has_heating,has_self_checkin,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_days,days_since_last_review,review_history_days,has_reviews,minimum_nights_capped,is_professional_host,calendar_unavailable_rate,calendar_unavailable_q1,calendar_unavailable_q2,calendar_unavailable_q3,calendar_unavailable_q4,calendar_unavailable_autumn,calendar_unavailable_spring,calendar_unavailable_summer,calendar_unavailable_winter,calendar_unavailable_weekday,calendar_unavailable_weekend,beds_per_guest,bathrooms_per_guest,reviews_last_6m,has_rating,reviewed_last_30d,reviewed_last_90d,low_availability_30,high_annual_availability,availability_30_ratio,availability_365_ratio,calendar_weekend_unavailable_gap
118.0,4.77912349311153,El Viso,Chamartín,Apartment/condo,Entire home/apt,Standard,couple,within a day,large_operator,stale_over_365d,40.4407458951314,-3.680742720720749,3.3013,1,76,2,1.0,1.0,1.0,15,1,0,1,1,0,1,0,1,1,0,0.86,0.57,0.0,541.0,1.0,1.0,365,1,1,31,50,1,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,407,407,0,0,0.07,1354.0,451.0,0.0,1,30,1,0.863013698630137,1.0,1.0,0.9891304347826086,0.4673913043478261,0.7912087912087912,1.0,1.0,0.6555555555555556,0.8615384615384616,0.8666666666666667,0.5,0.5,0.0,1,0,0,1,0,0.0333,0.137,0.0051
25.0,3.258096538021482,Universidad,Centro,Apartment/condo,Private room,Shared,small_group,within a few hours,professional_host,reviewed_365d,40.425644921482494,-3.7037632914499663,0.9835,1,1566,4,1.0,1.0,1.0,10,1,0,0,1,0,0,0,0,0,0,0.92,0.36,0.0,5.0,1.0,0.0,365,30,60,90,365,4,4,0,0,4.75,4.5,4.25,4.25,5.0,4.75,4.25,0.0,5,1,4,0,0.73,913.0,97.0,66.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,4.0,1,0,0,0,1,1.0,1.0,0.0
32.0,3.49650756146648,Recoletos,Salamanca,Apartment/condo,Private room,Shared,solo,within a few hours,single_listing,no_reviews,40.428727830008285,-3.68569980949614,2.0265,1,208,1,1.0,1.0,1.0,18,1,0,1,1,0,1,1,1,0,0,0.6,0.56,0.0,1.0,1.0,1.0,3,24,52,82,357,0,0,0,0,,,,,,,,0.0,1,0,1,0,,70.0,,,0,2,0,0.021917808219178,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0879120879120879,0.0,0.0,0.0,0.023076923076923,0.019047619047619,1.0,1.0,0.0,0,0,0,0,1,0.8,0.9781,-0.004
261.0,5.568344503761097,Ciudad Jardín,Chamartín,Apartment/condo,Entire home/apt,Standard,small_group,,single_listing,stale_over_365d,40.4465303,-3.6770994,4.0045,1,90,4,1.0,1.0,1.0,7,1,1,1,1,1,1,0,0,0,0,,,0.0,1.0,1.0,1.0,365,0,0,0,226,3,0,0,1,5.0,5.0,5.0,5.0,5.0,4.33,4.33,1.0,1,1,0,0,0.13,4113.0,484.0,222.0,1,30,0,0.3808219178082191,0.3444444444444444,0.0,0.1739130434782608,1.0,0.8461538461538461,0.0,0.0,0.6888888888888889,0.3831417624521073,0.375,0.25,0.25,0.0,1,0,0,1,0,0.0,0.6192,-0.0081
190.0,5.25227342804663,Almagro,Chamberí,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_30d,40.42626,-3.69208,1.446,1,166,4,1.0,2.0,1.0,41,1,1,1,1,1,1,1,1,1,0,1.0,0.96,1.0,33.0,1.0,1.0,365,7,15,37,243,16,16,3,1,4.88,4.75,4.94,5.0,4.94,4.94,4.69,1.0,33,33,0,0,1.84,4905.0,8.0,252.0,1,1,1,0.3342465753424657,0.2777777777777778,0.0,0.6304347826086957,0.4239130434782608,0.7252747252747253,0.1521739130434782,0.3369565217391304,0.1222222222222222,0.3230769230769231,0.3619047619047619,0.5,0.25,10.0,1,1,1,1,0,0.2333,0.6658,0.0388
117.0,4.770684624465665,Vista Alegre,Carabanchel,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,small_multi_host,reviewed_30d,40.38542,-3.73878,4.577,1,83,4,2.0,3.0,2.0,29,1,1,1,1,0,1,1,0,1,1,1.0,0.99,1.0,3.0,1.0,1.0,365,4,27,57,75,136,60,2,37,4.76,4.85,4.78,4.81,4.81,4.59,4.74,1.0,3,3,0,0,4.04,1147.0,17.0,991.0,1,2,0,0.7945205479452054,1.0,1.0,0.9782608695652174,0.2065217391304347,0.5054945054945055,1.0,1.0,0.6666666666666666,0.7884615384615384,0.8095238095238095,0.75,0.5,37.0,1,1,1,1,0,0.1333,0.2055,0.0211
77.0,4.356708826689592,Trafalgar,Chamberí,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,no_reviews,40.43598,-3.70238,2.1361,1,330,3,1.0,3.0,1.0,31,1,1,1,1,1,1,0,1,1,0,0.97,0.99,0.0,904.0,1.0,1.0,330,0,13,43,283,0,0,0,0,,,,,,,,1.0,384,384,0,0,,1949.0,,,0,30,1,0.2246575342465753,0.0,0.0,0.5543478260869565,0.3369565217391304,0.6703296703296703,0.0,0.2282608695652173,0.0,0.2298850574712643,0.2115384615384615,1.0,0.3333,0.0,0,0,0,1,1,0.0,0.7753,-0.0183
217.0,5.384495062789089,Palacio,Centro,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,small_multi_host,reviewed_30d,40.41233,-3.71237,0.8795,1,1354,5,2.0,3.0,2.0,28,1,1,1,1,1,1,0,0,1,0,1.0,0.99,0.0,4.0,1.0,1.0,365,8,23,52,312,24,4,1,4,4.25,4.63,4.58,4.96,4.58,4.79,4.29,0.0,4,4,0,0,0.9,1552.0,13.0,786.0,1,1,0,0.1452054794520547,0.0666666666666666,0.0,0.1413043478260869,0.3695652173913043,0.4175824175824176,0.0,0.0,0.1666666666666666,0.1417624521072797,0.1538461538461538,0.6,0.4,4.0,1,1,1,0,1,0.2667,0.8548,0.0121
107.0,4.68213122712422,Argüelles,Moncloa - Aravaca,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_30d,40.42263,-3.71292,1.0081,1,225,3,1.0,2.0,1.0,30,1,1,1,1,0,1,0,1,1,0,1.0,0.94,0.0,362.0,1.0,1.0,365,2,11,37,298,2,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,292,292,0,0,2.0,2204.0,6.0,3.0,1,1,1,0.1835616438356164,0.0777777777777777,0.0,0.1630434782608695,0.4891304347826087,0.5934065934065934,0.0,0.0,0.1444444444444444,0.1839080459770115,0.1826923076923076,0.6667,0.3333,2.0,1,1,1,1,1,0.0667,0.8164,-0.0012
60.0,4.110873864173311,Numancia,Puente de Vallecas,Apartment/condo,Entire home/apt,Standard,couple,within an hour,single_listing,reviewed_365d,40.40110210116461,-3.666463382542133,3.6111,1,178,2,1.0,1.0,1.0,47,1,1,0,1,1,1,1,0,1,1,1.0,0.98,0.0,1.0,1.0,1.0,360,12,12,19,294,32,20,0,30,4.81,4.81,4.72,4.94,4.94,4.5,4.66,1.0,1,1,0,0,2.14,3910.0,231.0,217.0,1,30,0,0.1945205479452054,0.0,0.0,0.0760869565217391,0.6956521739130435,0.7252747252747253,0.0,0.0,0.0555555555555555,0.2,0.1809523809523809,0.5,0.5,0.0,1,0,0,0,1,0.4,0.8055,-0.019
102.0,4.634728988229636,Fuente del Berro,Salamanca,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_30d,40.42663279446076,-3.666086735544748,3.3745,1,98,2,1.0,1.0,1.0,28,1,1,1,1,0,1,0,0,1,0,1.0,0.94,0.0,362.0,1.0,1.0,365,8,38,68,341,31,13,1,12,4.81,4.84,4.71,4.84,4.77,4.81,4.61,1.0,292,292,0,0,1.07,2203.0,10.0,861.0,1,1,1,0.0657534246575342,0.0,0.0219780219780219,0.1304347826086956,0.108695652173913,0.2417582417582417,0.0,0.0217391304347826,0.0,0.0692307692307692,0.0571428571428571,0.5,0.5,7.0,1,1,1,0,1,0.2667,0.9342,-0.0121
59.0,4.0943445622221,Guindalera,Salamanca,Room,Private room,Standard,small_group,within a few hours,single_listing,reviewed_30d,40.43732,-3.67314,3.4556,1,284,3,1.0,3.0,1.5,24,1,0,0,0,1,0,0,0,0,0,1.0,0.8,1.0,1.0,1.0,1.0,30,13,40,70,345,125,35,1,32,4.62,4.69,4.63,4.86,4.9,4.82,4.52,0.0,1,0,1,0,1.65,2273.0,8.0,2262.0,1,2,0,0.0547945205479452,0.0,0.0,0.1304347826086956,0.0869565217391304,0.2197802197802197,0.0,0.0,0.0,0.057471264367816,0.048076923076923,1.0,0.5,16.0,1,1,1,0,1,0.4333,0.9452,-0.0094
178.0,5.187385805840755,Justicia,Centro,Hotel/serviced,Entire home/apt,Standard,couple,,professional_host,reviewed_365d,40.42197549973088,-3.697171655073319,0.8038,1,861,2,1.0,1.0,1.0,51,1,1,1,1,1,1,1,0,1,0,,0.88,1.0,17.0,1.0,1.0,60,5,23,53,65,37,18,0,21,4.97,5.0,5.0,4.97,5.0,5.0,4.95,0.0,13,13,0,0,1.25,4691.0,124.0,764.0,1,3,1,0.821917808219178,1.0,1.0,1.0,0.2934782608695652,0.5494505494505495,1.0,1.0,0.7333333333333333,0.8153846153846154,0.8380952380952381,0.5,0.5,3.0,1,0,0,1,0,0.1667,0.1781,0.0227
28.0,3.367295829986474,Argüelles,Moncloa - Aravaca,Apartment/condo,Private room,Shared,solo,a few days or more,large_operator,no_reviews,40.42626629778579,-3.714230807061608,1.3739,1,225,1,1.0,1.0,2.0,6,1,1,1,1,0,1,0,0,0,0,0.06,0.15,0.0,216.0,0.0,1.0,65,4,18,48,323,0,0,0,0,,,,,,,,0.0,215,3,212,0,,307.0,,,0,30,1,0.1150684931506849,0.0,0.0,0.1304347826086956,0.3260869565217391,0.4615384615384615,0.0,0.0,0.0,0.1149425287356321,0.1153846153846153,1.0,2.0,0.0,0,0,0,1,1,0.1333,0.8849,0.0004
128.0,4.859812404361672,Valdefuentes,Hortaleza,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,40.50803,-3.65495,10.9538,0,108,4,1.0,2.0,1.0,57,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,14.0,1.0,1.0,100,24,42,42,42,42,17,1,9,4.9,4.79,4.93,4.98,4.98,4.6,4.79,1.0,11,11,0,0,1.12,3763.0,21.0,1099.0,1,7,1,0.8849315068493151,1.0,1.0,0.8804347826086957,0.6630434782608695,0.5384615384615384,1.0,1.0,1.0,0.8846153846153846,0.8857142857142857,0.5,0.25,11.0,1,1,1,0,0,0.8,0.1151,0.0011
38.0,3.6635616461296463,Casco Histórico de Barajas,Barajas,House/villa,Private room,Shared,solo,within an hour,single_listing,reviewed_30d,40.47003419584396,-3.5806785514413613,11.9832,0,43,1,1.0,1.0,1.0,12,1,0,0,0,1,0,1,0,1,0,1.0,0.65,1.0,1.0,1.0,1.0,1,8,8,12,12,158,49,5,52,4.97,4.97,4.97,4.91,4.97,4.91,4.92,0.0,1,0,1,0,5.86,847.0,4.0,804.0,1,1,0,0.9671232876712328,1.0,1.0,0.967391304347826,0.9021739130434784,0.912087912087912,1.0,1.0,0.9555555555555556,0.9615384615384616,0.9809523809523808,1.0,1.0,31.0,1,1,1,0,0,0.2667,0.0329,0.0194
133.0,4.897839799950911,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,couple,within a few hours,professional_host,reviewed_90d,40.42372,-3.70182,0.7875,1,1566,2,1.0,1.0,1.5,31,1,1,1,1,1,1,1,1,1,0,0.76,0.99,0.0,18.0,1.0,1.0,330,6,16,46,76,10,5,0,0,4.9,4.9,4.9,5.0,4.9,4.9,4.8,1.0,2,2,0,0,0.24,3254.0,71.0,1184.0,1,30,1,0.7917808219178082,0.8666666666666667,1.0,0.967391304347826,0.3369565217391304,0.6373626373626373,1.0,1.0,0.5222222222222223,0.789272030651341,0.7980769230769231,0.5,0.75,4.0,1,0,1,1,0,0.2,0.2082,0.0088
29.0,3.4011973816621555,Canillas,Hortaleza,Room,Private room,Shared,solo,within an hour,professional_host,reviewed_365d,40.4624782,-3.6474126,6.9692,0,111,1,4.0,1.0,1.0,27,1,1,0,1,1,1,0,0,1,0,1.0,0.42,0.0,9.0,1.0,1.0,1125,7,37,67,201,64,8,0,44,4.56,4.53,4.44,4.71,4.72,4.56,4.58,0.0,5,0,5,0,2.08,953.0,99.0,822.0,1,1,1,0.4493150684931506,0.0,1.0,0.6847826086956522,0.108695652173913,0.2527472527472527,0.6630434782608695,0.8695652173913043,0.0,0.4538461538461538,0.4380952380952381,1.0,1.0,1.0,1,0,0,1,0,0.2333,0.5507,-0.0158
175.0,5.170483995038151,San Isidro,Carabanchel,Hotel/serviced,Entire home/apt,Standard,small_group,within a few hours,professional_host,reviewed_90d,40.39182,-3.73473,3.8176,1,153,3,0.0,2.0,1.0,20,1,1,1,0,1,0,0,1,1,1,0.71,1.0,0.0,5.0,1.0,1.0,365,20,50,80,355,142,11,0,7,4.72,4.73,4.75,4.77,4.69,4.02,4.6,1.0,5,5,0,0,3.06,1426.0,48.0,1343.0,1,1,1,0.0273972602739726,0.0,0.0,0.0760869565217391,0.0326086956521739,0.1098901098901098,0.0,0.0,0.0,0.0307692307692307,0.019047619047619,0.6667,0.3333,3.0,1,0,1,0,1,0.6667,0.9726,-0.0117
170.0,5.14166355650266,Argüelles,Moncloa - Aravaca,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_90d,40.42084,-3.71602,1.1278,1,225,4,2.0,2.0,2.0,30,1,1,1,1,1,1,0,0,1,1,0.99,1.0,0.0,17.0,1.0,1.0,365,9,13,29,263,25,9,0,8,4.88,4.8,4.96,4.84,4.8,4.88,4.76,0.0,17,17,0,0,0.84,2553.0,54.0,840.0,1,1,1,0.2794520547945205,0.0666666666666666,0.2307692307692307,0.1847826086956521,0.6304347826086957,0.6593406593406593,0.2282608695652173,0.0,0.2333333333333333,0.2796934865900383,0.2788461538461538,0.5,0.5,6.0,1,0,1,0,0,0.3,0.7205,-0.0008
70.0,4.262679877041316,Numancia,Puente de Vallecas,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,single_listing,reviewed_30d,40.39814,-3.6643,3.9358,1,178,5,3.0,4.0,2.0,43,1,1,1,1,1,1,1,0,1,0,1.0,0.98,1.0,1.0,1.0,1.0,1125,0,3,11,11,143,36,1,37,4.92,4.92,4.94,4.97,4.96,4.64,4.89,0.0,1,1,0,0,2.03,2136.0,3.0,2111.0,1,2,0,0.96986301369863,1.0,1.0,1.0,0.8804347826086957,0.912087912087912,1.0,1.0,0.9666666666666668,0.9576923076923076,1.0,0.8,0.4,14.0,1,1,1,1,0,0.0,0.0301,0.0423
65.0,4.189654742026425,Embajadores,Centro,Apartment/condo,Private room,Private,small_group,a few days or more,single_listing,reviewed_365d,40.40771316254914,-3.710603674039719,1.1631,1,1878,4,0.0,1.0,0.5,7,1,1,1,1,1,1,0,0,0,0,0.08,0.49,0.0,1.0,1.0,1.0,365,22,44,69,249,1,1,0,1,2.0,2.0,3.0,2.0,1.0,5.0,3.0,0.0,1,0,1,0,0.09,433.0,315.0,0.0,1,1,0,0.3178082191780822,0.0,0.2197802197802197,0.8695652173913043,0.1739130434782608,0.3736263736263736,0.0,0.8913043478260869,0.0,0.3076923076923077,0.3428571428571428,0.25,0.125,0.0,1,0,0,0,0,0.7333,0.6822,0.0352
41.0,3.737669618283368,Embajadores,Centro,Room,Shared room,Shared,solo,within an hour,professional_host,reviewed_90d,40.40983,-3.70534,0.7859,1,1878,1,1.0,,1.0,13,1,0,1,1,0,0,1,1,1,0,0.98,0.97,0.0,13.0,1.0,1.0,1125,30,60,86,279,61,7,0,9,4.89,4.93,4.89,4.9,4.9,4.89,4.7,1.0,13,0,8,5,1.24,1517.0,57.0,1423.0,1,1,1,0.2356164383561644,0.3,0.1098901098901098,0.4891304347826087,0.0434782608695652,0.1978021978021978,0.2391304347826087,0.3369565217391304,0.1666666666666666,0.264367816091954,0.1634615384615384,,1.0,3.0,1,0,1,0,1,1.0,0.7644,-0.1009
116.0,4.762173934797756,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,couple,within an hour,small_multi_host,reviewed_30d,40.40938344288342,-3.7045054882764816,0.8268,1,1878,2,1.0,1.0,1.0,10,1,1,1,0,0,1,0,0,1,0,1.0,0.94,1.0,4.0,1.0,1.0,365,1,8,28,205,90,69,4,45,4.63,4.72,4.89,4.56,4.9,4.4,4.68,0.0,4,4,0,0,5.91,3772.0,16.0,440.0,1,1,0,0.4383561643835616,0.0777777777777777,0.1208791208791208,1.0,0.5434782608695652,0.7912087912087912,0.0217391304347826,0.7717391304347826,0.1666666666666666,0.4176245210727969,0.4903846153846153,0.5,0.5,32.0,1,1,1,1,0,0.0333,0.5616,0.0728
247.0,5.513428746164983,Justicia,Centro,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,reviewed_30d,40.42376,-3.69188,1.2717,1,861,5,2.0,3.0,1.0,40,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0.0,26.0,1.0,1.0,29,6,30,48,48,148,18,1,42,4.5,4.64,4.61,4.81,4.63,4.96,4.59,1.0,25,25,0,0,2.99,2476.0,22.0,1461.0,1,3,1,0.8684931506849315,1.0,1.0,0.9891304347826086,0.4891304347826087,0.4725274725274725,1.0,1.0,1.0,0.8692307692307693,0.8666666666666667,0.6,0.2,5.0,1,1,1,1,0,0.2,0.1315,-0.0026
174.0,5.1647859739235145,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_365d,40.424095,-3.709137,0.9285,1,1566,3,1.0,2.0,1.0,34,1,1,1,1,0,1,0,0,1,0,1.0,0.89,0.0,31.0,1.0,1.0,1125,11,37,61,139,263,3,0,5,4.24,4.39,4.47,4.56,4.69,4.85,4.22,1.0,31,29,2,0,2.13,4562.0,103.0,3597.0,1,1,1,0.6191780821917808,0.3333333333333333,1.0,0.9130434782608696,0.2282608695652173,0.4725274725274725,0.9891304347826086,1.0,0.0,0.6168582375478927,0.625,0.6667,0.3333,2.0,1,0,0,0,0,0.3667,0.3808,0.0081
66.0,4.204692619390966,Palos de Moguer,Arganzuela,Apartment/condo,Private room,Shared,solo,within a few hours,single_listing,no_reviews,40.40480459787439,-3.690733094638764,1.7329,1,292,1,1.0,1.0,1.0,5,1,1,0,1,0,1,0,0,0,0,0.9,0.33,0.0,1.0,1.0,1.0,365,19,49,79,354,0,0,0,0,,,,,,,,0.0,1,0,1,0,,1651.0,,,0,1,0,0.0301369863013698,0.0,0.0,0.0978260869565217,0.0217391304347826,0.1208791208791208,0.0,0.0,0.0,0.0307692307692307,0.0285714285714285,1.0,1.0,0.0,0,0,0,0,1,0.6333,0.9699,-0.0022
106.0,4.672828834461906,Vista Alegre,Carabanchel,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,small_multi_host,reviewed_90d,40.3819,-3.74385,5.1538,0,83,4,1.0,3.0,1.0,30,1,1,0,1,1,1,1,1,0,1,1.0,1.0,0.0,3.0,1.0,1.0,180,13,30,60,322,3,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2,2,0,0,0.96,1644.0,39.0,54.0,1,7,0,0.1178082191780822,0.0,0.0,0.3043478260869565,0.1630434782608695,0.4725274725274725,0.0,0.0,0.0,0.1153846153846153,0.1238095238095238,0.75,0.25,3.0,1,0,1,0,1,0.4333,0.8822,0.0084
113.0,4.736198448394496,Embajadores,Centro,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_90d,40.4095942273658,-3.700259159176999,0.8555,1,1878,2,1.0,0.0,1.0,22,1,1,1,1,0,1,0,0,1,0,1.0,1.0,0.0,49.0,1.0,1.0,365,4,16,40,315,5,1,0,4,3.2,3.4,3.8,4.2,4.0,3.8,3.0,1.0,29,23,6,0,0.33,772.0,39.0,415.0,1,3,1,0.136986301369863,0.0,0.0,0.1521739130434782,0.391304347826087,0.5164835164835165,0.0,0.0,0.0333333333333333,0.1149425287356321,0.1923076923076923,0.0,0.5,1.0,1,0,1,1,1,0.1333,0.863,0.0774
34.0,3.555348061489413,Arcos,San Blas - Canillejas,Apartment/condo,Private room,Shared,couple,within an hour,professional_host,reviewed_90d,40.42734,-3.61519,7.592,0,30,2,1.0,1.0,1.0,29,1,1,1,1,1,1,1,0,0,1,1.0,1.0,,12.0,1.0,1.0,720,1,16,46,321,1,1,0,0,5.0,5.0,4.0,2.0,5.0,3.0,5.0,1.0,6,0,6,0,0.59,406.0,50.0,0.0,1,20,1,0.1205479452054794,0.0,0.0,0.1739130434782608,0.3043478260869565,0.4835164835164835,0.0,0.0,0.0,0.1192307692307692,0.1238095238095238,0.5,0.5,1.0,1,0,1,1,1,0.0333,0.8795,0.0046
85.0,4.454347296253507,Imperial,Arganzuela,Apartment/condo,Entire home/apt,Standard,couple,within an hour,single_listing,reviewed_30d,40.40407580557284,-3.7199495077289617,1.9676,1,127,2,0.0,1.0,1.0,28,1,1,1,1,0,1,0,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,365,12,42,72,72,20,20,2,6,4.15,4.42,4.58,4.74,4.26,4.0,3.68,0.0,1,1,0,0,1.82,333.0,2.0,326.0,1,2,0,0.8027397260273973,1.0,1.0,0.9891304347826086,0.2282608695652173,0.3406593406593406,1.0,1.0,0.8666666666666667,0.8,0.8095238095238095,0.5,0.5,7.0,1,1,1,0,0,0.4,0.1973,0.0095
72.0,4.290459441148391,San Diego,Puente de Vallecas,Apartment/condo,Entire home/apt,Standard,small_group,,single_listing,reviewed_365d,40.3919485586908,-3.66867700731617,4.0597,1,199,4,1.0,1.0,1.0,23,1,1,1,1,0,1,0,0,1,0,,1.0,0.0,1.0,0.0,1.0,365,6,6,26,27,10,4,0,7,3.6,4.4,4.0,4.6,4.8,4.0,4.3,0.0,1,1,0,0,0.48,636.0,116.0,510.0,1,3,0,0.926027397260274,1.0,1.0,0.9347826086956522,0.7717391304347826,0.8461538461538461,1.0,1.0,0.8555555555555555,0.9192307692307692,0.9428571428571428,0.25,0.25,2.0,1,0,0,1,0,0.2,0.074,0.0236
79.0,4.382026634673881,Costillares,Ciudad Lineal,Apartment/condo,Private room,Private,couple,a few days or more,single_listing,no_reviews,40.47695325630104,-3.6723715777850505,7.1981,0,39,2,1.0,1.0,0.5,25,1,1,0,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,365,29,55,85,360,0,0,0,0,,,,,,,,0.0,1,0,1,0,,2926.0,,,0,3,0,0.0136986301369863,0.0,0.0,0.0108695652173913,0.0434782608695652,0.0549450549450549,0.0,0.0,0.0,0.0153846153846153,0.0095238095238095,0.5,0.25,0.0,0,0,0,0,1,0.9667,0.9863,-0.0059
164.0,5.10594547390058,Palacio,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within a few hours,small_multi_host,reviewed_30d,40.41109895790407,-3.713395731388319,1.0305,1,1354,3,2.0,3.0,1.0,50,1,1,1,1,1,1,1,1,1,0,1.0,0.88,1.0,2.0,1.0,1.0,60,3,3,30,305,141,18,1,18,4.84,4.72,4.74,4.85,4.9,4.94,4.74,0.0,1,1,0,0,1.06,4046.0,15.0,3990.0,1,3,0,0.1643835616438356,0.0,0.0,0.1413043478260869,0.5108695652173914,0.6593406593406593,0.0,0.0,0.0,0.1647509578544061,0.1634615384615384,1.0,0.3333,6.0,1,1,1,1,1,0.1,0.8356,-0.0013
179.0,5.19295685089021,Ibiza,Retiro,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,stale_over_365d,40.416955266768376,-3.672396160350589,2.6586,1,218,6,3.0,3.0,2.0,31,1,1,1,1,1,1,0,1,1,0,0.97,0.99,0.0,904.0,1.0,1.0,330,0,20,50,291,1,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,384,384,0,0,0.05,1948.0,601.0,0.0,1,30,1,0.2027397260273972,0.0,0.0,0.5543478260869565,0.25,0.5824175824175825,0.0,0.2282608695652173,0.0,0.2038461538461538,0.2,0.5,0.3333,0.0,1,0,0,1,1,0.0,0.7973,-0.0038
131.0,4.882801922586371,Sol,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,single_listing,reviewed_30d,40.41662742401143,-3.703240287138253,0.0511,1,994,3,1.0,1.0,1.0,26,1,1,1,1,1,0,0,0,1,1,1.0,0.86,0.0,1.0,1.0,1.0,365,6,36,66,66,64,64,3,1,4.66,4.69,4.83,4.77,4.84,4.91,4.59,1.0,1,1,0,0,6.98,285.0,27.0,247.0,1,2,0,0.8191780821917808,1.0,1.0,0.967391304347826,0.3152173913043478,0.4175824175824176,1.0,1.0,0.8555555555555555,0.8160919540229885,0.8269230769230769,0.3333,0.3333,41.0,1,1,1,1,0,0.2,0.1808,0.0108
168.0,5.1298987149230735,Rios Rosas,Chamberí,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,small_multi_host,reviewed_30d,40.43869,-3.69563,2.5304,1,164,6,3.0,4.0,2.0,23,1,1,1,1,1,1,1,0,1,0,1.0,0.98,0.0,2.0,1.0,1.0,365,12,42,72,252,1,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2,2,0,0,1.0,875.0,12.0,0.0,1,5,0,0.3095890410958904,0.0,0.2087912087912088,1.0,0.0217391304347826,0.3516483516483517,0.0,0.8804347826086957,0.0,0.3103448275862069,0.3076923076923077,0.6667,0.3333,1.0,1,1,1,0,0,0.4,0.6904,-0.0027
98.0,4.59511985013459,Sol,Centro,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,professional_host,stale_over_365d,40.41978,-3.70358,0.3319,1,994,6,2.0,2.0,1.5,40,1,1,1,1,0,1,1,1,1,1,0.9,0.96,0.0,8.0,1.0,1.0,1125,25,55,85,360,1,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5,5,0,0,0.02,4126.0,1336.0,0.0,1,28,1,0.0136986301369863,0.0,0.0,0.0543478260869565,0.0,0.0549450549450549,0.0,0.0,0.0,0.0114942528735632,0.0192307692307692,0.3333,0.25,0.0,1,0,0,0,1,0.8333,0.9863,0.0077
105.0,4.663439094112067,Canillas,Hortaleza,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,40.46661,-3.65501,6.9083,0,111,4,1.0,2.0,1.0,52,1,1,1,1,1,1,1,0,1,1,1.0,1.0,1.0,7.0,1.0,1.0,100,10,28,58,82,130,19,4,34,4.92,4.92,4.93,4.88,4.94,4.71,4.75,1.0,7,7,0,0,2.66,2327.0,6.0,1457.0,1,1,1,0.7753424657534247,0.9444444444444444,1.0,0.9891304347826086,0.1739130434782608,0.4945054945054945,1.0,1.0,0.6,0.7769230769230769,0.7714285714285715,0.5,0.25,8.0,1,1,1,0,0,0.3333,0.2247,-0.0055
