price_eur,log_price_eur,neighbourhood_cleansed,property_group,room_type,bathroom_type,capacity_bucket,host_response_time,host_scale_bucket,review_recency_bucket,latitude,longitude,distance_to_center_km,is_central_5km,neighbourhood_listing_count,accommodates,bedrooms,beds,bathrooms,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_washer,has_dedicated_workspace,has_tv,has_parking,has_elevator,has_heating,has_self_checkin,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_days,days_since_last_review,review_history_days,has_reviews,minimum_nights_capped,is_professional_host,calendar_unavailable_rate,calendar_unavailable_q1,calendar_unavailable_q2,calendar_unavailable_q3,calendar_unavailable_q4,calendar_unavailable_autumn,calendar_unavailable_spring,calendar_unavailable_summer,calendar_unavailable_winter,calendar_unavailable_weekday,calendar_unavailable_weekend,beds_per_guest,bathrooms_per_guest,reviews_last_6m,has_rating,reviewed_last_30d,reviewed_last_90d,low_availability_30,high_annual_availability,availability_30_ratio,availability_365_ratio,calendar_weekend_unavailable_gap
186.496,5.233757511849573,Taito Ku,Hotel/serviced,Entire home/apt,Standard,small_group,within a few hours,small_multi_host,reviewed_365d,35.70171029999999,139.7794773,2.5398,1,2373,4,1.0,4.0,1.0,35,1,1,1,1,0,1,0,1,1,1,1.0,1.0,0.0,4.0,1.0,1.0,365,18,43,72,162,17,1,0,2,4.65,4.76,4.59,4.29,4.29,4.35,4.59,1.0,4,4,0,0,0.43,1218.0,294.0,888.0,1,1,0,0.5561643835616439,0.0333333333333333,1.0,1.0,0.1847826086956521,0.5054945054945055,0.6956521739130435,1.0,0.0111111111111111,0.5555555555555556,0.5576923076923077,1.0,0.25,0.0,1,0,0,0,0,0.6,0.4438,0.0021
73.3646,4.308980022155625,Sumida Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,stale_over_365d,35.70164064320325,139.81106136059205,4.5747,1,3478,3,1.0,2.0,1.0,32,1,1,1,1,0,0,0,1,1,1,0.98,0.97,0.0,48.0,1.0,1.0,365,0,7,36,119,14,0,0,12,4.79,4.86,4.43,4.64,4.86,4.71,4.71,1.0,48,48,0,0,0.63,705.0,371.0,297.0,1,1,1,0.673972602739726,0.1333333333333333,0.989010989010989,1.0,0.5652173913043478,0.9010989010989012,0.7934782608695652,0.9891304347826086,0.0,0.6743295019157088,0.6730769230769231,0.6667,0.3333,0.0,1,0,0,1,0,0.0,0.326,-0.0013
136.369,4.922670735700804,Shinjuku Ku,House/villa,Entire home/apt,Standard,family_group,within an hour,single_listing,reviewed_90d,35.68589890516748,139.689903193482,6.9918,0,4114,6,1.0,6.0,1.0,33,1,1,1,1,0,0,0,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,365,7,20,40,125,63,29,0,41,4.84,4.92,4.89,4.6,4.84,4.56,4.65,1.0,1,1,0,0,3.08,673.0,35.0,578.0,1,1,0,0.6575342465753424,0.0555555555555555,1.0,1.0,0.5652173913043478,0.7802197802197802,0.7065217391304348,1.0,0.1333333333333333,0.6628352490421456,0.6442307692307693,1.0,0.1667,13.0,1,0,1,1,0,0.2333,0.3425,-0.0186
76.99159999999999,4.356601128582667,Kita Ku,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,reviewed_90d,35.77371,139.71978,11.1383,0,771,6,1.0,3.0,1.0,34,1,1,1,1,0,1,0,0,1,1,1.0,1.0,0.0,56.0,1.0,1.0,365,5,6,17,100,78,9,0,4,4.55,4.64,4.56,4.76,4.76,4.28,4.56,1.0,28,28,0,0,1.0,2369.0,70.0,2269.0,1,1,1,0.726027397260274,0.0777777777777777,1.0,1.0,0.8152173913043478,0.934065934065934,0.7065217391304348,1.0,0.2555555555555555,0.7241379310344828,0.7307692307692307,0.5,0.1667,4.0,1,0,1,1,0,0.1667,0.274,0.0066
129.0778,4.868132732987353,Sumida Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_365d,35.70041610257301,139.8031656034381,3.8954,1,3478,2,1.0,1.0,1.0,39,1,1,1,1,1,1,0,1,1,0,1.0,0.97,1.0,69.0,1.0,0.0,365,0,14,44,65,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,67,67,0,0,0.19,2872.0,155.0,0.0,1,1,1,0.821917808219178,0.8,1.0,1.0,0.4891304347826087,0.8241758241758241,0.8043478260869565,1.0,0.6555555555555556,0.8237547892720306,0.8173076923076923,0.5,0.5,1.0,1,0,0,1,0,0.0,0.1781,-0.0064
51.0198,3.9516244153379896,Kita Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,no_reviews,35.73455,139.75858,5.9819,0,771,4,1.0,2.0,1.0,14,1,1,1,1,0,1,0,0,1,1,1.0,1.0,1.0,8.0,1.0,1.0,365,0,4,4,273,0,0,0,0,,,,,,,,1.0,8,8,0,0,,505.0,,,0,30,1,0.2520547945205479,0.0333333333333333,0.0,0.0108695652173913,0.9565217391304348,0.6373626373626373,0.0,0.0,0.3777777777777777,0.2490421455938697,0.2596153846153846,0.5,0.25,0.0,0,0,0,1,1,0.0,0.7479,0.0106
84.89659999999999,4.453144247298832,Edogawa Ku,Hotel/serviced,Private room,Private,couple,within an hour,professional_host,reviewed_365d,35.70545,139.84153,7.2423,0,552,2,1.0,1.0,1.0,50,1,1,1,1,1,1,0,0,1,1,1.0,1.0,1.0,7.0,1.0,1.0,365,16,29,51,297,136,32,0,52,4.84,4.88,4.86,4.88,4.9,4.79,4.84,1.0,7,0,7,0,2.15,1919.0,131.0,1765.0,1,1,1,0.1863013698630137,0.2111111111111111,0.0659340659340659,0.0217391304347826,0.4456521739130434,0.3406593406593406,0.2608695652173913,0.0,0.1444444444444444,0.1724137931034483,0.2211538461538461,0.5,0.5,9.0,1,0,0,0,1,0.5333,0.8137,0.0487
86.6884,4.473789621530607,Toshima Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,no_reviews,35.72857,139.70047,7.9963,0,2375,4,1.0,3.0,1.0,31,1,1,1,1,1,0,0,1,1,0,0.97,0.98,0.0,22.0,1.0,1.0,365,4,14,35,116,0,0,0,0,,,,,,,,1.0,22,22,0,0,,658.0,,,0,30,1,0.6821917808219178,0.1333333333333333,1.0,1.0,0.5869565217391305,0.8461538461538461,0.7934782608695652,1.0,0.0777777777777777,0.685823754789272,0.6730769230769231,0.75,0.25,0.0,0,0,0,1,0,0.1333,0.3178,-0.0127
176.9852,5.181700400767843,Sumida Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,35.69741471384249,139.79841864092265,3.3542,1,3478,4,1.0,5.0,1.0,50,1,1,1,1,1,1,0,0,1,1,1.0,1.0,1.0,7.0,1.0,1.0,90,0,1,3,80,123,47,5,44,4.98,4.98,4.98,4.99,4.98,4.93,4.95,0.0,7,7,0,0,3.73,3636.0,7.0,980.0,1,5,1,0.7808219178082192,0.3555555555555555,0.7912087912087912,1.0,0.967391304347826,0.989010989010989,0.4565217391304347,1.0,0.6777777777777778,0.7739463601532567,0.7980769230769231,1.25,0.25,26.0,1,1,1,1,0,0.0,0.2192,0.0241
124.0,4.8283137373023015,Sumida Ku,Apartment/condo,Entire home/apt,Standard,solo,within an hour,large_operator,no_reviews,35.70467,139.81324,4.9166,1,3478,1,0.0,2.0,0.0,31,1,1,1,1,0,1,1,1,1,1,0.95,0.91,,76.0,1.0,1.0,365,29,59,89,90,0,0,0,0,,,,,,,,0.0,25,8,17,0,,2182.0,,,0,2,1,0.7534246575342466,1.0,1.0,0.9891304347826086,0.0326086956521739,0.3186813186813186,1.0,1.0,0.6888888888888889,0.7547892720306514,0.75,2.0,0.0,0.0,0,0,0,0,0,0.9667,0.2466,-0.0048
32.8662,3.522417466853774,Minato Ku,Hotel/serviced,Private room,Shared,solo,within an hour,professional_host,reviewed_30d,35.6772221,139.7363025,2.8167,1,954,1,1.0,1.0,3.0,8,1,0,0,0,1,0,0,0,1,1,1.0,1.0,0.0,5.0,1.0,1.0,365,11,28,56,325,5,5,3,0,4.4,4.6,5.0,4.2,4.8,4.6,4.8,1.0,5,0,4,1,3.0,165.0,17.0,32.0,1,1,1,0.1095890410958904,0.0444444444444444,0.0,0.0217391304347826,0.3695652173913043,0.3516483516483517,0.0,0.0,0.0888888888888888,0.0957854406130268,0.1442307692307692,1.0,3.0,5.0,1,1,1,0,1,0.3667,0.8904,0.0484
60.9026,4.125562182039457,Shinjuku Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_30d,35.71166,139.68991,7.7498,0,4114,2,1.0,1.0,1.0,27,1,1,1,1,0,1,0,0,1,1,1.0,0.98,1.0,130.0,1.0,1.0,365,0,0,17,62,15,15,1,0,4.93,4.93,4.93,5.0,4.87,4.73,5.0,1.0,125,120,5,0,1.74,509.0,29.0,229.0,1,1,1,0.8301369863013699,0.5444444444444444,1.0,1.0,0.7717391304347826,0.989010989010989,0.7065217391304348,1.0,0.6222222222222222,0.8352490421455939,0.8173076923076923,0.5,0.5,10.0,1,1,1,1,0,0.0,0.1699,-0.0179
79.6948,4.390674137016408,Kita Ku,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,professional_host,reviewed_90d,35.78641,139.70124,13.1225,0,771,6,2.0,6.0,1.0,44,1,1,1,1,1,1,1,0,1,1,1.0,1.0,1.0,20.0,1.0,1.0,365,9,25,50,221,36,16,0,26,4.58,4.44,4.56,4.78,4.94,4.58,4.44,1.0,16,16,0,0,1.85,3778.0,36.0,546.0,1,1,1,0.3945205479452054,0.0666666666666666,0.0439560439560439,1.0,0.4565217391304347,0.7252747252747253,0.0,0.717391304347826,0.1333333333333333,0.3946360153256705,0.3942307692307692,1.0,0.1667,5.0,1,0,1,0,0,0.3,0.6055,-0.0004
133.92,4.904682010193449,Sumida Ku,House/villa,Entire home/apt,Standard,family_group,within a few hours,single_listing,reviewed_30d,35.71049917369239,139.82626397162676,6.2577,0,3478,6,3.0,5.0,1.0,34,1,1,1,1,0,1,1,0,1,1,1.0,0.98,1.0,1.0,1.0,1.0,1125,6,16,41,122,29,29,2,0,4.9,4.86,4.9,4.86,4.97,4.9,4.93,0.0,1,1,0,0,3.54,2469.0,2.0,243.0,1,1,0,0.6657534246575343,0.1,1.0,1.0,0.5543478260869565,0.8241758241758241,0.7065217391304348,1.0,0.1222222222222222,0.6628352490421456,0.6730769230769231,0.8333,0.1667,20.0,1,1,1,1,0,0.2,0.3342,0.0102
88.1516,4.490338291427964,Toshima Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_90d,35.7399,139.70941,8.3507,0,2375,4,1.0,2.0,1.0,26,1,1,1,1,0,1,0,0,1,1,1.0,1.0,1.0,6.0,1.0,1.0,365,8,16,43,227,52,25,0,29,4.73,4.85,4.63,4.94,4.94,4.44,4.6,1.0,6,6,0,0,1.89,852.0,59.0,765.0,1,1,1,0.3780821917808219,0.0111111111111111,0.0,1.0,0.4891304347826087,0.7912087912087912,0.0,0.6739130434782609,0.0444444444444444,0.3716475095785441,0.3942307692307692,0.5,0.25,6.0,1,0,1,0,0,0.2667,0.6219,0.0226
139.94639999999998,4.948379676261969,Edogawa Ku,House/villa,Entire home/apt,Standard,family_group,within an hour,small_multi_host,reviewed_30d,35.69641649174138,139.87079040489346,9.5161,0,552,6,2.0,4.0,2.0,46,1,1,1,1,0,1,0,0,1,1,1.0,1.0,1.0,4.0,1.0,1.0,365,10,33,63,329,10,10,2,0,4.9,5.0,4.8,5.0,5.0,4.5,5.0,1.0,3,3,0,0,3.26,2495.0,9.0,82.0,1,1,0,0.0986301369863013,0.0555555555555555,0.0439560439560439,0.0108695652173913,0.2826086956521739,0.2967032967032967,0.0978260869565217,0.0,0.0,0.0919540229885057,0.1153846153846153,0.6667,0.3333,10.0,1,1,1,0,1,0.3333,0.9014,0.0234
103.1122,4.6454691637589285,Shinjuku Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,no_reviews,35.70149732560673,139.71253628941898,5.4199,0,4114,3,1.0,2.0,1.5,22,1,1,1,1,0,1,0,0,1,1,1.0,1.0,,19.0,1.0,1.0,365,5,26,52,313,0,0,0,0,,,,,,,,1.0,16,16,0,0,,653.0,,,0,2,1,0.1424657534246575,0.1222222222222222,0.0,0.0108695652173913,0.4347826086956521,0.3736263736263736,0.108695652173913,0.0,0.0888888888888888,0.1417624521072797,0.1442307692307692,0.6667,0.5,0.0,0,0,0,1,1,0.1667,0.8575,0.0025
101.2336,4.627260390860823,Shinjuku Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_30d,35.69830191558665,139.71101925346056,5.41,0,4114,3,1.0,2.0,1.0,32,1,1,1,0,1,0,0,0,1,1,0.99,0.99,0.0,130.0,1.0,1.0,180,5,23,53,233,24,24,3,0,4.96,4.92,4.92,5.0,5.0,4.96,4.96,1.0,34,34,0,0,2.81,2919.0,7.0,248.0,1,3,1,0.3616438356164383,0.0,0.0439560439560439,1.0,0.391304347826087,0.7252747252747253,0.0,0.717391304347826,0.0,0.3524904214559387,0.3846153846153846,0.6667,0.3333,18.0,1,1,1,1,0,0.1667,0.6384,0.0321
193.44,5.270123632177254,Shibuya Ku,House/villa,Entire home/apt,Standard,family_group,within an hour,small_multi_host,no_reviews,35.684755729637025,139.6835213311503,7.5591,0,1502,6,1.0,4.0,1.0,30,1,1,1,1,1,0,0,0,1,0,1.0,0.98,0.0,2.0,1.0,1.0,365,3,24,54,235,0,0,0,0,,,,,,,,1.0,2,2,0,0,,530.0,,,0,30,0,0.3561643835616438,0.0,0.0439560439560439,1.0,0.3695652173913043,0.7032967032967034,0.0,0.717391304347826,0.0,0.3563218390804598,0.3557692307692308,0.6667,0.1667,0.0,0,0,0,1,0,0.1,0.6438,-0.0006
91.8344,4.530817260758892,Taito Ku,Apartment/condo,Entire home/apt,Standard,couple,within a few hours,small_multi_host,reviewed_365d,35.70992976933751,139.7851072575103,3.5847,1,2373,2,1.0,0.0,1.0,10,1,0,1,0,0,1,0,0,0,1,1.0,0.96,1.0,3.0,1.0,1.0,30,0,3,10,66,47,19,0,45,4.98,4.98,4.94,4.98,5.0,4.98,4.98,0.0,3,3,0,0,2.68,712.0,253.0,273.0,1,1,0,0.8191780821917808,0.3777777777777777,1.0,1.0,0.8913043478260869,0.967032967032967,0.6956521739130435,1.0,0.6111111111111112,0.8199233716475096,0.8173076923076923,0.0,0.5,0.0,1,0,0,1,0,0.0,0.1808,-0.0026
80.5752,4.401525294207914,Toshima Ku,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,reviewed_30d,35.7345555,139.7052303,8.1489,0,2375,5,1.0,3.0,1.0,30,1,1,1,1,1,1,0,0,1,0,0.99,0.99,0.0,130.0,1.0,1.0,365,9,33,63,63,33,32,1,13,4.79,4.88,4.82,4.94,4.94,4.61,4.76,1.0,34,34,0,0,2.69,2919.0,14.0,353.0,1,2,1,0.8273972602739726,1.0,1.0,1.0,0.3152173913043478,0.6153846153846154,1.0,1.0,0.6888888888888889,0.8275862068965517,0.8269230769230769,0.6,0.2,13.0,1,1,1,0,0,0.3,0.1726,-0.0007
61.566,4.1362219995665725,Sumida Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_365d,35.70886,139.81744,5.4887,0,3478,3,1.0,2.0,1.0,34,1,1,1,1,1,1,0,0,1,1,0.98,0.98,0.0,15.0,1.0,1.0,365,0,13,43,125,2,1,0,2,3.0,3.5,3.0,4.5,4.0,4.0,3.5,1.0,15,15,0,0,0.14,630.0,363.0,50.0,1,30,1,0.6575342465753424,0.1333333333333333,1.0,1.0,0.4891304347826087,0.8241758241758241,0.7934782608695652,1.0,0.0,0.6590038314176245,0.6538461538461539,0.6667,0.3333,0.0,1,0,0,1,0,0.0,0.3425,-0.0052
80.2652,4.397717880636218,Taito Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,35.725421772498365,139.7815542295575,5.0875,0,2373,3,1.0,1.0,1.0,18,1,1,1,1,0,1,1,0,1,0,1.0,1.0,1.0,9.0,1.0,1.0,365,2,11,32,193,8,8,4,0,4.88,4.88,4.63,4.75,4.88,4.88,4.75,1.0,9,9,0,0,2.7,2484.0,4.0,84.0,1,2,1,0.4712328767123288,0.1,0.1208791208791208,1.0,0.6521739130434783,0.8681318681318682,0.0760869565217391,0.717391304347826,0.2222222222222222,0.4597701149425287,0.5,0.3333,0.3333,8.0,1,1,1,1,0,0.0667,0.5288,0.0402
36.5676,3.626141976789493,Nakano Ku,Apartment/condo,Private room,Shared,solo,within a few hours,professional_host,reviewed_30d,35.69199,139.67572,8.3397,0,794,1,1.0,1.0,1.0,21,1,1,1,0,0,0,0,0,1,1,0.98,0.86,0.0,8.0,1.0,1.0,90,15,27,54,55,2,2,2,0,3.5,3.0,3.0,4.0,4.0,4.0,4.0,0.0,7,3,4,0,2.0,3531.0,12.0,11.0,1,3,1,0.8493150684931506,1.0,1.0,1.0,0.4021739130434782,0.7032967032967034,1.0,1.0,0.6888888888888889,0.842911877394636,0.8653846153846154,1.0,1.0,2.0,1,1,1,0,0,0.5,0.1507,0.0225
88.4864,4.49408665842717,Shinjuku Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_365d,35.70401757513326,139.70847438015116,5.8709,0,4114,3,1.0,2.0,1.0,32,1,1,1,1,1,1,0,0,0,1,1.0,1.0,0.0,11.0,1.0,1.0,28,2,10,24,114,19,11,0,13,4.74,4.63,4.58,4.89,4.95,4.53,4.58,1.0,11,11,0,0,1.11,598.0,119.0,394.0,1,3,1,0.6876712328767123,0.0555555555555555,0.945054945054945,1.0,0.7391304347826086,0.8901098901098901,0.6630434782608695,0.9456521739130436,0.2444444444444444,0.6819923371647509,0.7019230769230769,0.6667,0.3333,2.0,1,0,0,1,0,0.0667,0.3123,0.0199
143.6478,4.974301822181009,Chuo Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_30d,35.68682,139.78072,1.3798,1,250,2,0.0,1.0,1.0,41,1,1,1,1,0,1,1,1,1,1,1.0,0.97,1.0,69.0,1.0,0.0,365,21,51,81,81,294,40,3,76,4.79,4.85,4.77,4.8,4.9,4.86,4.64,1.0,67,67,0,0,3.22,2872.0,25.0,2714.0,1,1,1,0.7780821917808219,1.0,1.0,1.0,0.1195652173913043,0.4175824175824176,1.0,1.0,0.6888888888888889,0.7816091954022989,0.7692307692307693,0.5,0.5,24.0,1,1,1,0,0,0.7,0.2219,-0.0124
174.59199999999998,5.168163122076654,Katsushika Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,single_listing,reviewed_90d,35.74239507010792,139.8386638239026,9.3835,0,835,4,2.0,3.0,1.5,55,1,1,1,1,0,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,1.0,90,1,9,23,154,8,8,0,0,5.0,5.0,5.0,5.0,5.0,4.88,5.0,1.0,1,1,0,0,1.05,247.0,56.0,171.0,1,3,0,0.5780821917808219,0.5444444444444444,0.8021978021978022,0.217391304347826,0.75,0.5824175824175825,0.7391304347826086,0.5217391304347826,0.4666666666666667,0.5670498084291188,0.6057692307692307,0.75,0.375,7.0,1,0,1,1,0,0.0333,0.4219,0.0387
54.6096,4.018355848222695,Bunkyo Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,professional_host,reviewed_30d,35.70384,139.76591,2.5197,1,417,2,1.0,1.0,1.0,24,1,0,1,1,0,1,0,1,1,1,1.0,1.0,0.0,19.0,1.0,1.0,365,8,27,57,332,169,36,3,39,4.61,4.69,4.64,4.83,4.85,4.63,4.64,1.0,19,19,0,0,2.2,3722.0,6.0,2294.0,1,2,1,0.0904109589041095,0.0,0.0,0.0108695652173913,0.3478260869565217,0.3626373626373626,0.0,0.0,0.0,0.0804597701149425,0.1153846153846153,0.5,0.5,17.0,1,1,1,0,1,0.2667,0.9096,0.0349
80.6,4.401829261970061,Shinjuku Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,small_multi_host,reviewed_30d,35.69029,139.68846,7.174,0,4114,3,1.0,9.0,1.0,28,1,1,1,1,1,0,0,1,1,0,0.97,0.98,1.0,4.0,1.0,1.0,30,0,2,27,29,283,59,5,14,4.92,4.95,4.87,4.96,4.96,4.82,4.87,0.0,4,4,0,0,2.57,3782.0,5.0,3294.0,1,2,0,0.9205479452054794,1.0,0.978021978021978,1.0,0.7065217391304348,0.967032967032967,0.9782608695652174,1.0,0.7333333333333333,0.9233716475095786,0.9134615384615384,3.0,0.3333,34.0,1,1,1,1,0,0.0,0.0795,-0.0099
99.603,4.611182078294558,Toshima Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_90d,35.737398971135235,139.70789569200156,8.2234,0,2375,3,1.0,2.0,1.0,29,1,1,1,1,0,0,0,0,1,0,1.0,0.98,0.0,28.0,1.0,0.0,365,5,23,53,134,5,5,0,0,4.2,4.4,4.2,4.0,4.2,4.0,4.4,1.0,28,28,0,0,1.18,216.0,77.0,49.0,1,1,1,0.6328767123287671,0.1333333333333333,1.0,1.0,0.391304347826087,0.7252747252747253,0.7934782608695652,1.0,0.0,0.6360153256704981,0.625,0.6667,0.3333,5.0,1,0,1,1,0,0.1667,0.3671,-0.011
33.852,3.55111052436904,Itabashi Ku,House/villa,Private room,Standard,small_group,within an hour,professional_host,reviewed_30d,35.75521,139.69197,10.6644,0,452,4,1.0,2.0,2.0,20,1,1,1,1,0,0,0,0,0,1,1.0,1.0,0.0,7.0,1.0,1.0,365,7,22,32,275,2,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,7,0,7,0,1.25,3577.0,4.0,43.0,1,1,1,0.2465753424657534,0.2111111111111111,0.0329670329670329,0.0978260869565217,0.6413043478260869,0.4505494505494505,0.0978260869565217,0.0760869565217391,0.3666666666666666,0.2298850574712643,0.2884615384615384,0.5,0.5,2.0,1,1,1,1,1,0.2333,0.7534,0.0586
140.5664,4.952768864966743,Shibuya Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,35.679497,139.678711,7.9857,0,1502,3,2.0,2.0,1.0,50,1,1,1,1,0,1,1,1,1,1,1.0,0.99,1.0,12.0,1.0,1.0,14,3,4,7,183,92,49,4,28,4.98,5.0,4.98,4.98,4.98,4.73,4.93,0.0,12,12,0,0,1.15,3673.0,8.0,2395.0,1,2,1,0.4986301369863014,0.6777777777777778,0.3736263736263736,0.0217391304347826,0.9239130434782608,0.6483516483516484,0.5,0.108695652173913,0.7444444444444445,0.4980842911877394,0.5,0.6667,0.3333,25.0,1,1,1,1,0,0.1,0.5014,0.0019
106.9996,4.682127523413658,Toshima Ku,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,reviewed_90d,35.73099,139.72669,6.6306,0,2375,6,2.0,3.0,2.0,25,1,0,1,1,0,0,0,1,1,1,0.99,1.0,,248.0,1.0,1.0,365,13,43,73,164,2,2,0,0,4.0,4.0,4.5,4.5,4.5,5.0,4.5,1.0,14,14,0,0,0.88,2570.0,52.0,15.0,1,1,1,0.5506849315068493,0.0333333333333333,1.0,1.0,0.1630434782608695,0.4945054945054945,0.6956521739130435,1.0,0.0,0.5478927203065134,0.5576923076923077,0.5,0.3333,2.0,1,0,1,0,0,0.4333,0.4493,0.0098
167.152,5.124868332257679,Taito Ku,House/villa,Entire home/apt,Standard,large_group,within an hour,small_multi_host,reviewed_30d,35.70192,139.78364,2.7458,1,2373,8,2.0,6.0,2.0,29,1,1,1,0,0,1,1,0,1,1,1.0,1.0,0.0,4.0,1.0,1.0,30,8,13,32,42,152,25,2,28,4.76,4.82,4.81,4.71,4.79,4.67,4.73,1.0,4,4,0,0,1.31,3655.0,9.0,3469.0,1,2,0,0.8849315068493151,0.8888888888888888,1.0,1.0,0.6521739130434783,0.8571428571428571,1.0,1.0,0.6777777777777778,0.8735632183908046,0.9134615384615384,0.75,0.25,12.0,1,1,1,0,0,0.2667,0.1151,0.0399
78.9446,4.381333894785001,Nakano Ku,House/villa,Private room,Shared,couple,within an hour,professional_host,reviewed_90d,35.721820406214775,139.64774452149868,11.6858,0,794,2,1.0,2.0,1.0,47,1,0,1,1,1,1,1,0,1,1,1.0,0.88,1.0,12.0,1.0,1.0,365,10,24,41,221,58,17,0,29,4.98,5.0,5.0,4.97,4.98,4.93,4.95,0.0,5,1,4,0,1.91,3051.0,48.0,862.0,1,3,1,0.3945205479452054,0.0,0.0549450549450549,1.0,0.5108695652173914,0.7032967032967034,0.0,0.7282608695652174,0.1444444444444444,0.4022988505747126,0.375,1.0,0.5,5.0,1,0,1,0,0,0.3333,0.6055,-0.0273
51.646,3.963590262284552,Meguro Ku,House/villa,Private room,Shared,couple,within an hour,single_listing,reviewed_30d,35.64598291018771,139.68979160900724,8.007,0,107,2,1.0,1.0,1.0,42,1,1,1,1,0,1,1,0,1,0,1.0,0.99,1.0,1.0,1.0,1.0,10,2,7,8,128,21,21,3,0,5.0,5.0,4.95,4.95,5.0,4.95,4.9,0.0,1,0,1,0,2.53,462.0,4.0,244.0,1,1,0,0.6493150684931507,0.5444444444444444,0.1318681318681318,0.9891304347826086,0.9239130434782608,0.9230769230769232,0.2717391304347826,0.7282608695652174,0.6777777777777778,0.6398467432950191,0.6730769230769231,0.5,0.5,16.0,1,1,1,1,0,0.0667,0.3507,0.0332
118.6432,4.784513980311444,Ota Ku,House/villa,Entire home/apt,Standard,small_group,within an hour,single_listing,reviewed_30d,35.57598,139.72403,12.3305,0,1048,4,2.0,7.0,1.0,42,1,1,1,1,1,1,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,90,3,13,18,232,208,32,2,32,4.87,4.91,4.95,4.96,4.96,4.53,4.83,1.0,1,1,0,0,1.92,3269.0,13.0,3231.0,1,2,0,0.3643835616438356,0.6444444444444445,0.0,0.0108695652173913,0.8043478260869565,0.5164835164835165,0.0760869565217391,0.0,0.8777777777777778,0.3716475095785441,0.3461538461538461,1.75,0.25,21.0,1,1,1,1,0,0.1,0.6356,-0.0255
97.123,4.586221793729248,Toshima Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,35.7285087,139.6984728,8.1284,0,2375,3,1.0,2.0,1.5,40,1,1,1,1,1,0,1,0,1,1,1.0,1.0,1.0,14.0,1.0,1.0,365,1,4,34,34,40,40,4,9,4.95,4.95,4.85,4.98,4.98,4.73,4.83,1.0,8,8,0,0,3.35,766.0,2.0,355.0,1,4,1,0.9068493150684932,1.0,1.0,1.0,0.6304347826086957,0.9230769230769232,1.0,1.0,0.7,0.9042145593869731,0.9134615384615384,0.6667,0.5,21.0,1,1,1,1,0,0.0333,0.0932,0.0092
